generation,avg(diversity),avg(p.max_fitness),max(p.max_fitness),COUNT(*)
1755,0.4091198083,28.071216666666658,50.804,120
1754,0.4144925333,28.071149999999992,50.804,120
1753,0.4107420250,28.071149999999992,50.804,120
1752,0.4102895000,28.071149999999992,50.804,120
1751,0.4146505333,28.071149999999992,50.804,120
1750,0.4057267917,28.071149999999992,50.804,120
1749,0.4074196000,28.071149999999992,50.804,120
1748,0.4080640000,28.071149999999992,50.804,120
1747,0.4144945083,28.071149999999992,50.804,120
1746,0.4114209667,28.071149999999992,50.804,120
1745,0.4107374500,28.071149999999992,50.804,120
1744,0.4071088500,28.071149999999992,50.804,120
1743,0.4059602333,28.071149999999992,50.804,120
1742,0.4154719417,28.071149999999992,50.804,120
1741,0.4153485833,28.071149999999992,50.804,120
1740,0.4151666917,28.071149999999992,50.804,120
1739,0.4134032917,28.071149999999992,50.804,120
1738,0.4116565583,28.071149999999992,50.804,120
1737,0.3930151667,28.071149999999992,50.804,120
1736,0.3959380583,28.071149999999992,50.804,120
1735,0.4030682250,28.071149999999992,50.804,120
1734,0.4131761667,28.071149999999992,50.804,120
1733,0.4120422333,28.071149999999992,50.804,120
1732,0.4113137750,28.071149999999992,50.804,120
1731,0.4219904083,28.071149999999992,50.804,120
1730,0.4213356583,28.071149999999992,50.804,120
1729,0.4245845167,28.071149999999992,50.804,120
1728,0.4228124833,28.071149999999992,50.804,120
1727,0.4187098667,28.071149999999992,50.804,120
1726,0.4176383833,28.071149999999992,50.804,120
1725,0.4206803917,28.071149999999992,50.804,120
1724,0.4206804583,28.071149999999992,50.804,120
1723,0.4233440583,28.06202499999999,50.804,120
1722,0.4241045833,28.06202499999999,50.804,120
1721,0.4178113000,28.06202499999999,50.804,120
1720,0.4119360917,28.06202499999999,50.804,120
1719,0.4039659583,28.06202499999999,50.804,120
1718,0.4038512000,28.06202499999999,50.804,120
1717,0.4054887417,28.06202499999999,50.804,120
1716,0.4059130417,28.06202499999999,50.804,120
1715,0.4069295083,28.06202499999999,50.804,120
1714,0.4120605583,28.06202499999999,50.804,120
1713,0.4054325083,28.06202499999999,50.804,120
1712,0.4151093250,28.06199999999999,50.804,120
1711,0.4008454000,28.06199999999999,50.804,120
1710,0.4016848083,28.06199999999999,50.804,120
1709,0.4055958833,28.061833333333322,50.804,120
1708,0.4151968167,28.061833333333322,50.804,120
1707,0.4165368917,28.061833333333322,50.804,120
1706,0.4173883583,28.061833333333322,50.804,120
1705,0.4166317833,28.061833333333322,50.804,120
1704,0.4078547083,28.061833333333322,50.804,120
1703,0.4047846667,28.061833333333322,50.804,120
1702,0.4044376333,28.061833333333322,50.804,120
1701,0.4008185667,28.061833333333322,50.804,120
1700,0.4073199000,28.061833333333322,50.804,120
1699,0.4118057167,28.061833333333322,50.804,120
1698,0.4020766667,28.061833333333322,50.804,120
1697,0.4144867667,28.061833333333322,50.804,120
1696,0.4105492583,28.061833333333322,50.804,120
1695,0.4163831833,28.061833333333322,50.804,120
1694,0.4181013500,28.061699999999988,50.804,120
1693,0.4190856083,28.061699999999988,50.804,120
1692,0.4178520333,28.061699999999988,50.804,120
1691,0.4217219917,28.061699999999988,50.804,120
1690,0.4292839417,28.061699999999988,50.804,120
1689,0.4147760417,28.061699999999988,50.804,120
1688,0.4146371250,28.061699999999988,50.804,120
1687,0.4158325083,28.061699999999988,50.804,120
1686,0.4101295917,28.061699999999988,50.804,120
1685,0.4098949833,28.061558333333323,50.804,120
1684,0.4108224793,27.990099173553713,50.804,121
1683,0.4081128595,27.990099173553713,50.804,121
1682,0.4074618595,27.990099173553713,50.804,121
1681,0.4085911157,27.990099173553713,50.804,121
1680,0.4151496364,27.990099173553713,50.804,121
1679,0.4179986364,27.990099173553713,50.804,121
1678,0.4142372975,27.990099173553713,50.804,121
1677,0.4064048430,27.990099173553713,50.804,121
1676,0.4136250248,27.990099173553713,50.804,121
1675,0.4140617273,27.990099173553713,50.804,121
1674,0.4157673306,27.990099173553713,50.804,121
1673,0.4128970083,27.982173553719,50.804,121
1672,0.4118870248,27.982173553719,50.804,121
1671,0.4128655455,27.982173553719,50.804,121
1670,0.4083241240,27.982173553719,50.804,121
1669,0.4062177521,27.982173553719,50.804,121
1668,0.4111930331,27.982173553719,50.804,121
1667,0.4059822479,27.982173553719,50.804,121
1666,0.4105457355,27.982173553719,50.804,121
1665,0.4128115289,27.982173553719,50.804,121
1664,0.4119501983,27.940537190082637,50.804,121
1663,0.4214198182,27.940537190082637,50.804,121
1662,0.4130595950,27.940537190082637,50.804,121
1661,0.4186266612,27.940537190082637,50.804,121
1660,0.4238130083,27.940537190082637,50.804,121
1659,0.4142232459,27.9059344262295,50.804,122
1658,0.4058506148,27.9059344262295,50.804,122
1657,0.3952947705,27.9059344262295,50.804,122
1656,0.4017088525,27.9059344262295,50.804,122
1655,0.4096177213,27.9059344262295,50.804,122
1654,0.4096318525,27.9059344262295,50.804,122
1653,0.4152961639,27.9059344262295,50.804,122
1652,0.4142008115,27.9059344262295,50.804,122
1651,0.4147061639,27.9059344262295,50.804,122
1650,0.4172002541,27.9059344262295,50.804,122
1649,0.4268326230,27.807393442622942,50.804,122
1648,0.4231851475,27.807393442622942,50.804,122
1647,0.4198670246,27.807393442622942,50.804,122
1646,0.4130537131,27.807393442622942,50.804,122
1645,0.4131564754,27.807393442622942,50.804,122
1644,0.4145680656,27.807393442622942,50.804,122
1643,0.4211783689,27.807393442622942,50.804,122
1642,0.4088253525,27.80732786885245,50.804,122
1641,0.4002762049,27.80732786885245,50.804,122
1640,0.4055076311,27.80732786885245,50.804,122
1639,0.4043441475,27.80732786885245,50.804,122
1638,0.4122807213,27.80732786885245,50.804,122
1637,0.4151908607,27.80732786885245,50.804,122
1636,0.4174225328,27.80732786885245,50.804,122
1635,0.4168066148,27.80732786885245,50.804,122
1634,0.4046680984,27.80732786885245,50.804,122
1633,0.4126597459,27.80732786885245,50.804,122
1632,0.4139234098,27.80732786885245,50.804,122
1631,0.4088652377,27.807295081967204,50.804,122
1630,0.4090275574,27.807295081967204,50.804,122
1629,0.4125337049,27.807295081967204,50.804,122
1628,0.4128005984,27.807295081967204,50.804,122
1627,0.4149492705,27.807295081967204,50.804,122
1626,0.4198411557,27.807295081967204,50.804,122
1625,0.4249352541,27.807295081967204,50.804,122
1624,0.4190823770,27.807295081967204,50.804,122
1623,0.4170738607,27.807295081967204,50.804,122
1622,0.4135948361,27.807295081967204,50.804,122
1621,0.4177977131,27.807040983606548,50.804,122
1620,0.4184871967,27.807040983606548,50.804,122
1619,0.4169074508,27.807040983606548,50.804,122
1618,0.4083713607,27.807016393442616,50.804,122
1617,0.4129435656,27.807016393442616,50.804,122
1616,0.4097284016,27.807016393442616,50.804,122
1615,0.4130971148,27.807016393442616,50.804,122
1614,0.4160682951,27.807016393442616,50.804,122
1613,0.4183264098,27.807016393442616,50.804,122
1612,0.4120425410,27.807016393442616,50.804,122
1611,0.4158075492,27.698065573770485,50.804,122
1610,0.4078108443,27.698065573770485,50.804,122
1609,0.4127370656,27.698065573770485,50.804,122
1608,0.4163934426,27.698065573770485,50.804,122
1607,0.4159088279,27.698065573770485,50.804,122
1606,0.4225583770,27.698065573770485,50.804,122
1605,0.4122654918,27.698065573770485,50.804,122
1604,0.4107626803,27.698065573770485,50.804,122
1603,0.4083026885,27.698065573770485,50.804,122
1602,0.3922875082,27.698065573770485,50.804,122
1601,0.3912383934,27.698065573770485,50.804,122
1600,0.3905999098,27.698065573770485,50.804,122
1599,0.3875114180,27.698065573770485,50.804,122
1598,0.4041339344,27.698065573770485,50.804,122
1597,0.4001151393,27.698065573770485,50.804,122
1596,0.4066362213,27.698065573770485,50.804,122
1595,0.4109912377,27.697836065573764,50.804,122
1594,0.4145747295,27.697836065573764,50.804,122
1593,0.4158630410,27.697672131147534,50.804,122
1592,0.4177517131,27.697672131147534,50.804,122
1591,0.4174570164,27.697672131147534,50.804,122
1590,0.4235277295,27.697672131147534,50.804,122
1589,0.4200271393,27.697524590163926,50.804,122
1588,0.4258424426,27.697524590163926,50.804,122
1587,0.4199384098,27.697524590163926,50.804,122
1586,0.4235584098,27.697524590163926,50.804,122
1585,0.4163476803,27.697524590163926,50.804,122
1584,0.4057528770,27.69747540983606,50.804,122
1583,0.4143211148,27.69747540983606,50.804,122
1582,0.4114062213,27.69747540983606,50.804,122
1581,0.4070513607,27.69747540983606,50.804,122
1580,0.4150625820,27.69747540983606,50.804,122
1579,0.4105316721,27.69747540983606,50.804,122
1578,0.4058610410,27.697459016393438,50.804,122
1577,0.4065821475,27.696442622950816,50.804,122
1576,0.4116738197,27.696442622950816,50.804,122
1575,0.4151794016,27.69642622950819,50.804,122
1574,0.4182097541,27.69642622950819,50.804,122
1573,0.4176381066,27.69640983606557,50.804,122
1572,0.4141891230,27.69640983606557,50.804,122
1571,0.4194966475,27.69626229508196,50.804,122
1570,0.4104193934,27.69626229508196,50.804,122
1569,0.4080228361,27.695950819672127,50.804,122
1568,0.4142103770,27.695885245901632,50.804,122
1567,0.4131776803,27.695885245901632,50.804,122
1566,0.4158895000,27.695442622950814,50.804,122
1565,0.4204605738,27.69506557377048,50.804,122
1564,0.4238322541,27.69506557377048,50.804,122
1563,0.4204983607,27.69506557377048,50.804,122
1562,0.4204988852,27.69506557377048,50.804,122
1561,0.4220263607,27.69503278688524,50.804,122
1560,0.4205869508,27.695024590163925,50.804,122
1559,0.4148546557,27.68684426229507,50.804,122
1558,0.4168551066,27.68684426229507,50.804,122
1557,0.4114292295,27.68684426229507,50.804,122
1556,0.4091403934,27.68672950819671,50.804,122
1555,0.4072843443,27.68672950819671,50.804,122
1554,0.4136930410,27.686598360655726,50.804,122
1553,0.4132007213,27.686598360655726,50.804,122
1552,0.4168450574,27.686598360655726,50.804,122
1551,0.4220223279,27.686598360655726,50.804,122
1550,0.4153733525,27.686598360655726,50.804,122
1549,0.4082059918,27.686598360655726,50.804,122
1548,0.4083108033,27.686598360655726,50.804,122
1547,0.4145666311,27.686598360655726,50.804,122
1546,0.4147097705,27.678606557377037,50.804,122
1545,0.4042351311,27.678606557377037,50.804,122
1544,0.4064611475,27.678606557377037,50.804,122
1543,0.4020372705,27.678606557377037,50.804,122
1542,0.3973449918,27.678606557377037,50.804,122
1541,0.4109443115,27.678606557377037,50.804,122
1540,0.4004519672,27.67835245901638,50.804,122
1539,0.4079783934,27.67835245901638,50.804,122
1538,0.4161372951,27.678147540983595,50.804,122
1537,0.4224417295,27.678147540983595,50.804,122
1536,0.4226925410,27.678147540983595,50.804,122
1535,0.4227117213,27.678147540983595,50.804,122
1534,0.4168854918,27.678147540983595,50.804,122
1533,0.4251203361,27.678147540983595,50.804,122
1532,0.4270752541,27.678147540983595,50.804,122
1531,0.4280588279,27.678147540983595,50.804,122
1530,0.4156622787,27.678147540983595,50.804,122
1529,0.4234591803,27.678147540983595,50.804,122
1528,0.4212435492,27.67811475409835,50.804,122
1527,0.4133554590,27.67811475409835,50.804,122
1526,0.3980262705,27.67811475409835,50.804,122
1525,0.4036589754,27.67811475409835,50.804,122
1524,0.4066953852,27.67811475409835,50.804,122
1523,0.4094041066,27.67811475409835,50.804,122
1522,0.4088867049,27.677901639344253,50.804,122
1521,0.4077288279,27.677901639344253,50.804,122
1520,0.4110814180,27.677393442622943,50.804,122
1519,0.4173482705,27.677393442622943,50.804,122
1518,0.4122017541,27.677393442622943,50.804,122
1517,0.4018005902,27.677393442622943,50.804,122
1516,0.4112050492,27.677393442622943,50.804,122
1515,0.4075903443,27.677393442622943,50.804,122
1514,0.4019688525,27.677393442622943,50.804,122
1513,0.4117954590,27.661926229508186,50.804,122
1512,0.4191826311,27.661926229508186,50.804,122
1511,0.4186081311,27.661926229508186,50.804,122
1510,0.4134315738,27.604524590163926,50.804,122
1509,0.4091759918,27.604524590163926,50.804,122
1508,0.4035453033,27.604524590163926,50.804,122
1507,0.4131564180,27.604262295081963,50.804,122
1506,0.4178297705,27.604262295081963,50.804,122
1505,0.4171678770,27.604262295081963,50.804,122
1504,0.4067940164,27.604262295081963,50.804,122
1503,0.4084614836,27.60425409836065,50.804,122
1502,0.4085103525,27.60425409836065,50.804,122
1501,0.4053685328,27.604073770491794,50.804,122
1500,0.4002320574,27.604073770491794,50.804,122
1499,0.4083373689,27.604073770491794,50.804,122
1498,0.4110990820,27.604073770491794,50.804,122
1497,0.4045975164,27.511672131147535,50.804,122
1496,0.4090010738,27.51163934426229,50.804,122
1495,0.4044913525,27.51163934426229,50.804,122
1494,0.4137523443,27.51159836065573,50.804,122
1493,0.4216805492,27.47887704918032,50.804,122
1492,0.4267299508,27.445434426229504,50.804,122
1491,0.4222000656,27.44542622950819,50.804,122
1490,0.4308518689,27.44542622950819,50.804,122
1489,0.4292151639,27.44542622950819,50.804,122
1488,0.4203493525,27.44542622950819,50.804,122
1487,0.4198311066,27.44542622950819,50.804,122
1486,0.4195352705,27.44542622950819,50.804,122
1485,0.4144177377,27.44521311475409,50.804,122
1484,0.4015984098,27.436926229508188,50.804,122
1483,0.4067505246,27.43676229508196,50.804,122
1482,0.4034322623,27.43676229508196,50.804,122
1481,0.3999085246,27.43676229508196,50.804,122
1480,0.4062995738,27.436729508196713,50.804,122
1479,0.4073307951,27.436680327868846,50.804,122
1478,0.4186832705,27.4366475409836,50.804,122
1477,0.4154538361,27.4366475409836,50.804,122
1476,0.4158902049,27.4366475409836,50.804,122
1475,0.4074256885,27.4366475409836,50.804,122
1474,0.4141744836,27.4366475409836,50.804,122
1473,0.4114821967,27.436434426229503,50.804,122
1472,0.4161377295,27.436434426229503,50.804,122
1471,0.4155201311,27.436434426229503,50.804,122
1470,0.4215188852,27.436418032786882,50.804,122
1469,0.4146860820,27.420508196721308,50.804,122
1468,0.4192739180,27.420508196721308,50.804,122
1467,0.4262639180,27.420491803278683,50.804,122
1466,0.4300159508,27.420491803278683,50.804,122
1465,0.4275952131,27.42021311475409,50.804,122
1464,0.4153827131,27.420147540983603,50.804,122
1463,0.4180654016,27.420147540983603,50.804,122
1462,0.4303579590,27.420147540983603,50.804,122
1461,0.4232501967,27.420147540983603,50.804,122
1460,0.4230251803,27.420147540983603,50.804,122
1459,0.4178402049,27.419942622950813,50.804,122
1458,0.4206418607,27.419942622950813,50.804,122
1457,0.4182249508,27.419942622950813,50.804,122
1456,0.4094388115,27.419942622950813,50.804,122
1455,0.4153245902,27.419942622950813,50.804,122
1454,0.4178540000,27.419942622950813,50.804,122
1453,0.4130127131,27.419942622950813,50.804,122
1452,0.4186039426,27.419942622950813,50.804,122
1451,0.4246019426,27.41987704918032,50.804,122
1450,0.4165583361,27.41212295081967,50.804,122
1449,0.4147404836,27.396762295081967,50.804,122
1448,0.4055210000,27.396762295081967,50.804,122
1447,0.4056004180,27.396762295081967,50.804,122
1446,0.4071242705,27.396385245901634,50.804,122
1445,0.4070173033,27.396368852459013,50.804,122
1444,0.4089715574,27.3800737704918,50.804,122
1443,0.4138115656,27.3800737704918,50.804,122
1442,0.4186756311,27.3800737704918,50.804,122
1441,0.4205113689,27.321270491803272,50.804,122
1440,0.4242865574,27.321270491803272,50.804,122
1439,0.4170741557,27.321270491803272,50.804,122
1438,0.4118006311,27.321270491803272,50.804,122
1437,0.4104795820,27.321270491803272,50.804,122
1436,0.3994273115,27.321270491803272,50.804,122
1435,0.4018918689,27.321270491803272,50.804,122
1434,0.4084219426,27.321270491803272,50.804,122
1433,0.4146092869,27.25553278688524,50.804,122
1432,0.4097044590,27.25553278688524,50.804,122
1431,0.4145956475,27.25553278688524,50.804,122
1430,0.4176346803,27.25553278688524,50.804,122
1429,0.4096318033,27.25553278688524,50.804,122
1428,0.4057609918,27.25553278688524,50.804,122
1427,0.4091277705,27.255508196721305,50.804,122
1426,0.4062865082,27.19769672131147,50.804,122
1425,0.4087751475,27.19769672131147,50.804,122
1424,0.4165627049,27.19769672131147,50.804,122
1423,0.4181707213,27.19769672131147,50.804,122
1422,0.4096333607,27.19769672131147,50.804,122
