generation,avg_fitness_div,avg_hamming_div,avg_nntd_div,avg_maxfitness,COUNT(*)
440,0.2823000000,0.4996284500,0.9715594000,43.06,100
439,0.2854000000,0.4996295600,0.9713237800,43.06,100
438,0.2861000000,0.4996299800,0.9716264500,43.06,100
437,0.2868000000,0.4996434000,0.9716008700,43.06,100
436,0.2848000000,0.4996339600,0.9717131200,43.06,100
435,0.2850000000,0.4996273300,0.9717400600,43.06,100
434,0.2879000000,0.4996250000,0.9714461900,43.06,100
433,0.2882000000,0.4996188200,0.9715386900,43.06,100
432,0.2865000000,0.4996398600,0.9715592600,43.06,100
431,0.2876000000,0.4996332200,0.9715024800,43.06,100
430,0.2881000000,0.4996415000,0.9717461400,43.06,100
429,0.2872000000,0.4996259700,0.9717903900,43.01,100
428,0.2840000000,0.4996421800,0.9714325300,43.01,100
427,0.2869000000,0.4996270900,0.9716963200,43.01,100
426,0.2863000000,0.4996459500,0.9717297600,43.01,100
425,0.2860000000,0.4996392200,0.9715470300,43.01,100
424,0.2895000000,0.4996379700,0.9717188200,43.01,100
423,0.2859000000,0.4996544800,0.9717312700,43.01,100
422,0.2887000000,0.4996378300,0.9718542000,43,100
421,0.2848000000,0.4996288300,0.9718057200,43,100
420,0.2845000000,0.4996286700,0.9716310700,43,100
419,0.2861000000,0.4996322800,0.9716136700,43,100
418,0.2872000000,0.4996456900,0.9715695500,42.98,100
417,0.2875000000,0.4996371400,0.9716645000,42.98,100
416,0.2864000000,0.4996298300,0.9717583900,42.98,100
415,0.2866000000,0.4996390500,0.9715141500,42.97,100
414,0.2892000000,0.4996136900,0.9716961500,42.95,100
413,0.2857000000,0.4996317500,0.9716190200,42.95,100
412,0.2876000000,0.4996238000,0.9714363600,42.84,100
411,0.2849000000,0.4996087500,0.9718074000,42.84,100
410,0.2874000000,0.4996079000,0.9715062300,42.84,100
409,0.2872000000,0.4996135100,0.9715041000,42.84,100
408,0.2826000000,0.4996218800,0.9714374900,42.84,100
407,0.2850000000,0.4996047300,0.9716269600,42.84,100
406,0.2884000000,0.4996161200,0.9715711500,42.84,100
405,0.2836000000,0.4996190900,0.9714860300,42.84,100
404,0.2837000000,0.4995835800,0.9715094300,42.83,100
403,0.2833000000,0.4995933400,0.9714785300,42.83,100
402,0.2886000000,0.4995686600,0.9718265100,42.83,100
401,0.2866000000,0.4995933400,0.9715543000,42.83,100
400,0.2843000000,0.4996152500,0.9714416800,42.83,100
399,0.2863000000,0.4996064000,0.9717760800,42.83,100
398,0.2872000000,0.4996122600,0.9716117300,42.83,100
397,0.2862000000,0.4996003100,0.9716525900,42.83,100
396,0.2848000000,0.4996058700,0.9714758800,42.83,100
395,0.2888000000,0.4996005800,0.9714545500,42.83,100
394,0.2868000000,0.4995887100,0.9717429600,42.83,100
393,0.2850000000,0.4995993100,0.9714701500,42.83,100
392,0.2880000000,0.4995848100,0.9713920500,42.79,100
391,0.2855000000,0.4996032500,0.9718583100,42.79,100
390,0.2861000000,0.4995874400,0.9715848200,42.79,100
389,0.2854000000,0.4995708300,0.9715808700,42.79,100
388,0.2869000000,0.4995559400,0.9715298300,42.79,100
387,0.2867000000,0.4995678400,0.9715838800,42.79,100
386,0.2871000000,0.4995612100,0.9715174000,42.79,100
385,0.2857000000,0.4995574000,0.9715535800,42.79,100
384,0.2868000000,0.4995570800,0.9716980400,42.79,100
383,0.2851000000,0.4995600600,0.9714693600,42.75,100
382,0.2852000000,0.4995353700,0.9713717100,42.75,100
381,0.2857000000,0.4995456600,0.9714682800,42.75,100
380,0.2888000000,0.4995459500,0.9713260100,42.75,100
379,0.2863000000,0.4995580500,0.9713912700,42.75,100
378,0.2853000000,0.4995446400,0.9713927900,42.75,100
377,0.2847000000,0.4995389600,0.9712612000,42.68,100
376,0.2849000000,0.4995539400,0.9715480400,42.68,100
375,0.2874000000,0.4995430600,0.9713030700,42.68,100
374,0.2843000000,0.4995375000,0.9714153400,42.66,100
373,0.2845000000,0.4995326300,0.9713946800,42.66,100
372,0.2867000000,0.4995298700,0.9713763700,42.66,100
371,0.2876000000,0.4995271600,0.9711721300,42.66,100
370,0.2877000000,0.4995196300,0.9710983700,42.66,100
369,0.2865000000,0.4995148400,0.9714750200,42.66,100
368,0.2900000000,0.4995141300,0.9713300100,42.66,100
367,0.2887000000,0.4995031800,0.9714797800,42.66,100
366,0.2872000000,0.4995029700,0.9713832900,42.66,100
365,0.2858000000,0.4995140600,0.9714119100,42.66,100
364,0.2887000000,0.4995218100,0.9713604900,42.66,100
363,0.2847000000,0.4995147200,0.9714162300,42.66,100
362,0.2878000000,0.4995018700,0.9714373400,42.66,100
361,0.2882000000,0.4995141900,0.9714683500,42.66,100
