generation,avg_fitness_div,avg_hamming_div,avg_nntd_div,avg_maxfitness,COUNT(*)
1919,0.0103448276,0.0002683103,0.0000137931,4.563620689655172,29
1918,0.0103448276,0.0002683103,0.0000068966,4.563620689655172,29
1917,0.0103448276,0.0002683103,0.0000000000,4.563620689655172,29
1916,0.0100000000,0.0002679655,0.0000000000,4.563586206896551,29
1915,0.0100000000,0.0002679655,0.0000000000,4.563586206896551,29
1914,0.0100000000,0.0002679655,0.0000205517,4.563586206896551,29
1913,0.0100000000,0.0002679655,0.0000068966,4.563586206896551,29
1912,0.0100000000,0.0002679655,0.0000068966,4.563586206896551,29
1911,0.0100000000,0.0002679655,0.0000271724,4.563586206896551,29
1910,0.0100000000,0.0002679655,0.0000068966,4.563586206896551,29
1909,0.0100000000,0.0002679655,0.0000267586,4.563586206896551,29
1908,0.0100000000,0.0002679655,0.0000068966,4.563586206896551,29
1907,0.0100000000,0.0002679655,0.0000591379,4.563586206896551,29
1906,0.0100000000,0.0002679655,0.0000000000,4.563586206896551,29
1905,0.0100000000,0.0002679655,0.0000202759,4.563586206896551,29
1904,0.0100000000,0.0002679655,0.0000068966,4.563586206896551,29
1903,0.0100000000,0.0002679655,0.0000274483,4.563586206896551,29
1902,0.0100000000,0.0002679655,0.0000068966,4.563586206896551,29
1901,0.0100000000,0.0002679655,0.0000331034,4.563586206896551,29
1900,0.0100000000,0.0002679655,0.0000870345,4.563586206896551,29
1899,0.0100000000,0.0002679655,0.0000137931,4.563586206896551,29
1898,0.0103448276,0.0002681379,0.0001769655,4.563586206896551,29
1897,0.0106896552,0.0002750000,0.0000137931,4.563586206896551,29
1896,0.0106896552,0.0002818621,0.0003126552,4.563586206896551,29
1895,0.0106896552,0.0002819310,0.0001097241,4.563586206896551,29
1894,0.0106896552,0.0002819310,0.0001018621,4.563586206896551,29
1893,0.0106896552,0.0002816897,0.0000408276,4.563586206896551,29
1892,0.0106896552,0.0002808966,0.0000725172,4.563586206896551,29
1891,0.0106896552,0.0002802414,0.0000682069,4.563586206896551,29
1890,0.0106896552,0.0002798621,0.0000137931,4.563586206896551,29
1889,0.0106896552,0.0002795172,0.0000405517,4.563586206896551,29
1888,0.0100000000,0.0002794483,0.0000000000,4.56351724137931,29
1887,0.0100000000,0.0002794483,0.0001761724,4.56351724137931,29
1886,0.0100000000,0.0002794483,0.0000000000,4.56351724137931,29
1885,0.0100000000,0.0002794483,0.0000474483,4.56351724137931,29
1884,0.0100000000,0.0002794483,0.0000271724,4.56351724137931,29
1883,0.0103448276,0.0002817241,0.0000068966,4.56351724137931,29
1882,0.0103448276,0.0002804138,0.0000068966,4.56351724137931,29
1881,0.0103448276,0.0002781379,0.0000136552,4.56351724137931,29
1880,0.0103448276,0.0002762069,0.0000271724,4.56351724137931,29
1879,0.0103448276,0.0002759655,0.0000340690,4.56351724137931,29
1878,0.0103448276,0.0002748966,0.0000068966,4.56351724137931,29
1877,0.0103448276,0.0002745862,0.0001692759,4.56351724137931,29
1876,0.0103448276,0.0002745862,0.0000343448,4.56351724137931,29
1875,0.0103448276,0.0002742414,0.0000137931,4.56351724137931,29
1874,0.0100000000,0.0002740345,0.0000202759,4.56348275862069,29
1873,0.0100000000,0.0002740345,0.0000068966,4.56348275862069,29
1872,0.0100000000,0.0002740345,0.0000136552,4.56348275862069,29
1871,0.0100000000,0.0002740345,0.0000068966,4.56348275862069,29
1870,0.0100000000,0.0002740345,0.0000068966,4.56348275862069,29
1869,0.0100000000,0.0002740345,0.0000136552,4.56348275862069,29
1868,0.0100000000,0.0002740345,0.0001032414,4.56348275862069,29
1867,0.0100000000,0.0002740345,0.0000000000,4.56348275862069,29
1866,0.0100000000,0.0002740345,0.0000340690,4.56348275862069,29
1865,0.0100000000,0.0002740345,0.0003224483,4.56348275862069,29
1864,0.0100000000,0.0002740345,0.0000331034,4.56348275862069,29
1863,0.0100000000,0.0002740345,0.0000068966,4.56348275862069,29
1862,0.0100000000,0.0002740345,0.0000740690,4.56348275862069,29
1861,0.0100000000,0.0002740345,0.0000340690,4.56348275862069,29
1860,0.0103448276,0.0002789310,0.0000068966,4.56348275862069,29
1859,0.0103448276,0.0002805862,0.0000000000,4.56348275862069,29
1858,0.0103448276,0.0002797931,0.0000136552,4.56348275862069,29
1857,0.0103448276,0.0002794828,0.0000068966,4.56348275862069,29
1856,0.0103448276,0.0002790345,0.0000000000,4.56348275862069,29
1855,0.0103448276,0.0002786552,0.0001558966,4.56348275862069,29
1854,0.0103448276,0.0002786207,0.0000470345,4.56348275862069,29
1853,0.0100000000,0.0002784138,0.0000068966,4.563448275862069,29
1852,0.0100000000,0.0002784138,0.0000000000,4.563448275862069,29
1851,0.0100000000,0.0002784138,0.0000137931,4.563448275862069,29
1850,0.0100000000,0.0002784138,0.0000068966,4.563448275862069,29
1849,0.0100000000,0.0002784138,0.0000872069,4.563448275862069,29
1848,0.0100000000,0.0002784138,0.0001695517,4.563448275862069,29
1847,0.0100000000,0.0002784138,0.0000137931,4.563448275862069,29
1846,0.0100000000,0.0002784138,0.0000751034,4.563448275862069,29
1845,0.0100000000,0.0002784138,0.0001601379,4.563448275862069,29
1844,0.0100000000,0.0002784138,0.0000205517,4.563448275862069,29
1843,0.0100000000,0.0002784138,0.0000202759,4.563448275862069,29
1842,0.0100000000,0.0002784138,0.0000068966,4.563448275862069,29
1841,0.0100000000,0.0002784138,0.0000000000,4.563448275862069,29
1840,0.0100000000,0.0002784138,0.0000468966,4.563448275862069,29
1839,0.0100000000,0.0002784138,0.0000408276,4.563448275862069,29
1838,0.0100000000,0.0002784138,0.0000409655,4.563448275862069,29
1837,0.0100000000,0.0002784138,0.0000267586,4.563448275862069,29
1836,0.0100000000,0.0002784138,0.0000000000,4.563448275862069,29
1835,0.0100000000,0.0002784138,0.0000404138,4.563448275862069,29
1834,0.0100000000,0.0002784138,0.0000202759,4.563448275862069,29
1833,0.0100000000,0.0002784138,0.0000271724,4.563448275862069,29
1832,0.0100000000,0.0002784138,0.0003117931,4.563448275862069,29
1831,0.0100000000,0.0002784138,0.0000068966,4.563448275862069,29
1830,0.0100000000,0.0002784138,0.0000802414,4.563448275862069,29
1829,0.0100000000,0.0002784138,0.0000000000,4.563448275862069,29
1828,0.0100000000,0.0002784138,0.0000068966,4.563448275862069,29
1827,0.0100000000,0.0002784138,0.0000068966,4.563448275862069,29
1826,0.0100000000,0.0002784138,0.0000590000,4.563448275862069,29
1825,0.0100000000,0.0002784138,0.0000340690,4.563448275862069,29
1824,0.0100000000,0.0002784138,0.0001829310,4.563448275862069,29
1823,0.0100000000,0.0002784138,0.0001626552,4.563448275862069,29
1822,0.0100000000,0.0002784138,0.0000205517,4.563448275862069,29
1821,0.0100000000,0.0002784138,0.0000000000,4.563448275862069,29
1820,0.0100000000,0.0002784138,0.0000477241,4.563448275862069,29
1819,0.0100000000,0.0002784138,0.0000136552,4.563448275862069,29
1818,0.0100000000,0.0002784138,0.0000274483,4.563448275862069,29
1817,0.0100000000,0.0002784138,0.0000000000,4.563448275862069,29
1816,0.0100000000,0.0002784138,0.0000000000,4.563448275862069,29
1815,0.0100000000,0.0002784138,0.0000068966,4.563448275862069,29
1814,0.0100000000,0.0002784138,0.0000336552,4.563448275862069,29
1813,0.0100000000,0.0002784138,0.0000000000,4.563448275862069,29
1812,0.0100000000,0.0002784138,0.0000861724,4.563448275862069,29
1811,0.0100000000,0.0002784138,0.0000271724,4.563448275862069,29
1810,0.0100000000,0.0002784138,0.0000136552,4.563448275862069,29
1809,0.0100000000,0.0002784138,0.0000068966,4.563448275862069,29
1808,0.0100000000,0.0002784138,0.0000000000,4.563448275862069,29
1807,0.0100000000,0.0002784138,0.0000202759,4.563448275862069,29
1806,0.0100000000,0.0002784138,0.0000068966,4.563448275862069,29
1805,0.0100000000,0.0002784138,0.0001695517,4.563448275862069,29
1804,0.0100000000,0.0002784138,0.0000202759,4.563448275862069,29
1803,0.0100000000,0.0002784138,0.0000271724,4.563448275862069,29
1802,0.0100000000,0.0002784138,0.0000473103,4.563448275862069,29
1801,0.0100000000,0.0002784138,0.0000400000,4.563448275862069,29
1800,0.0100000000,0.0002784138,0.0000267586,4.563448275862069,29
1799,0.0100000000,0.0002784138,0.0001339655,4.563448275862069,29
1798,0.0100000000,0.0002784138,0.0000068966,4.563448275862069,29
1797,0.0100000000,0.0002784138,0.0001490000,4.563448275862069,29
1796,0.0100000000,0.0002784138,0.0000202759,4.563448275862069,29
1795,0.0100000000,0.0002784138,0.0000000000,4.563448275862069,29
1794,0.0100000000,0.0002784138,0.0000000000,4.563448275862069,29
1793,0.0100000000,0.0002784138,0.0000271724,4.563448275862069,29
1792,0.0103448276,0.0002829655,0.0000137931,4.563448275862069,29
1791,0.0103448276,0.0002860690,0.0000271724,4.563448275862069,29
1790,0.0103448276,0.0002863448,0.0000000000,4.563448275862069,29
1789,0.0103448276,0.0002841034,0.0001294138,4.563448275862069,29
1788,0.0103448276,0.0002832414,0.0000137931,4.563448275862069,29
1787,0.0103448276,0.0002827586,0.0000671724,4.563448275862069,29
1786,0.0103448276,0.0002820000,0.0000202759,4.563448275862069,29
1785,0.0100000000,0.0002816897,0.0000000000,4.563413793103448,29
1784,0.0100000000,0.0002816897,0.0000000000,4.563413793103448,29
1783,0.0100000000,0.0002816897,0.0000539310,4.563413793103448,29
1782,0.0100000000,0.0002816897,0.0001404483,4.563413793103448,29
1781,0.0100000000,0.0002816897,0.0000068966,4.563413793103448,29
1780,0.0100000000,0.0002816897,0.0003048966,4.563413793103448,29
1779,0.0100000000,0.0002816897,0.0000802414,4.563413793103448,29
1778,0.0106896552,0.0002826897,0.0001614138,4.563413793103448,29
1777,0.0117241379,0.0002920345,0.0004875862,4.563413793103448,29
1776,0.0113793103,0.0002943448,0.0003386207,4.563413793103448,29
1775,0.0113793103,0.0002929655,0.0000206897,4.563413793103448,29
1774,0.0110344828,0.0002922414,0.0003114483,4.563413793103448,29
1773,0.0110344828,0.0002910000,0.0002074138,4.563413793103448,29
1772,0.0106896552,0.0002905517,0.0002234483,4.563413793103448,29
1771,0.0106896552,0.0002900690,0.0000616552,4.563413793103448,29
1770,0.0103448276,0.0002897931,0.0001490000,4.5632068965517245,29
1769,0.0100000000,0.0002897586,0.0001640000,4.563172413793104,29
1768,0.0100000000,0.0002897586,0.0000068966,4.563172413793104,29
1767,0.0100000000,0.0002897586,0.0000137931,4.563172413793104,29
1766,0.0100000000,0.0002897586,0.0000068966,4.563172413793104,29
1765,0.0100000000,0.0002897586,0.0001542414,4.563172413793104,29
1764,0.0100000000,0.0002897586,0.0000000000,4.563172413793104,29
1763,0.0103448276,0.0002926897,0.0000068966,4.563172413793104,29
1762,0.0103448276,0.0002939310,0.0000267586,4.563172413793104,29
1761,0.0103448276,0.0002937241,0.0000068966,4.563172413793104,29
1760,0.0103448276,0.0002927241,0.0000405517,4.563172413793104,29
1759,0.0103448276,0.0002916207,0.0000340690,4.563172413793104,29
1758,0.0103448276,0.0002905517,0.0000000000,4.563172413793104,29
1757,0.0103448276,0.0002904483,0.0000744828,4.563172413793104,29
1756,0.0103448276,0.0002902414,0.0000000000,4.563172413793104,29
1755,0.0103448276,0.0002902414,0.0000608276,4.563172413793104,29
1754,0.0100000000,0.0002898621,0.0000271724,4.5631379310344835,29
1753,0.0100000000,0.0002898621,0.0000068966,4.5631379310344835,29
1752,0.0100000000,0.0002898621,0.0000000000,4.5631379310344835,29
1751,0.0100000000,0.0002898621,0.0000536552,4.5631379310344835,29
1750,0.0100000000,0.0002898621,0.0000137931,4.5631379310344835,29
1749,0.0100000000,0.0002898621,0.0000000000,4.5631379310344835,29
1748,0.0100000000,0.0002898621,0.0000206897,4.5631379310344835,29
1747,0.0100000000,0.0002898621,0.0000271724,4.5631379310344835,29
1746,0.0100000000,0.0002898621,0.0000875862,4.5631379310344835,29
1745,0.0100000000,0.0002898621,0.0000137931,4.5631379310344835,29
1744,0.0100000000,0.0002898621,0.0000000000,4.5631379310344835,29
1743,0.0100000000,0.0002898621,0.0000906897,4.5631379310344835,29
1742,0.0100000000,0.0002898621,0.0000000000,4.5631379310344835,29
1741,0.0100000000,0.0002898621,0.0000137931,4.5631379310344835,29
1740,0.0100000000,0.0002898621,0.0000068966,4.5631379310344835,29
1739,0.0103448276,0.0002966897,0.0000068966,4.5631379310344835,29
1738,0.0103448276,0.0002998621,0.0000136552,4.5631379310344835,29
1737,0.0103448276,0.0003014828,0.0000202759,4.5631379310344835,29
1736,0.0103448276,0.0003011724,0.0000274483,4.5631379310344835,29
1735,0.0106896552,0.0003008621,0.0001404483,4.5631379310344835,29
1734,0.0106896552,0.0002998276,0.0000068966,4.5631379310344835,29
1733,0.0106896552,0.0002975862,0.0000206897,4.5631379310344835,29
1732,0.0103448276,0.0002957241,0.0000790000,4.563103448275863,29
1731,0.0103448276,0.0002943103,0.0000068966,4.563103448275863,29
1730,0.0106896552,0.0002972414,0.0000000000,4.563103448275863,29
1729,0.0106896552,0.0002968621,0.0002009310,4.563103448275863,29
1728,0.0106896552,0.0002955517,0.0003099310,4.563103448275863,29
1727,0.0106896552,0.0002941034,0.0000271724,4.563103448275863,29
1726,0.0103448276,0.0002933793,0.0000271724,4.563068965517242,29
1725,0.0103448276,0.0002926552,0.0001473448,4.563068965517242,29
1724,0.0103448276,0.0002922759,0.0000000000,4.563068965517242,29
1723,0.0100000000,0.0002920000,0.0000205517,4.563034482758621,29
1722,0.0100000000,0.0002920000,0.0000137931,4.563034482758621,29
1721,0.0100000000,0.0002920000,0.0000336552,4.563034482758621,29
1720,0.0100000000,0.0002920000,0.0001542414,4.563034482758621,29
1719,0.0100000000,0.0002920000,0.0000137931,4.563034482758621,29
1718,0.0100000000,0.0002920000,0.0000000000,4.563034482758621,29
1717,0.0103448276,0.0002931379,0.0000137931,4.563034482758621,29
1716,0.0103448276,0.0002984483,0.0000000000,4.563034482758621,29
1715,0.0103448276,0.0002976552,0.0000000000,4.563034482758621,29
1714,0.0103448276,0.0002951034,0.0000267586,4.563034482758621,29
1713,0.0103448276,0.0002927241,0.0000137931,4.563034482758621,29
1712,0.0103448276,0.0002920000,0.0000790000,4.563034482758621,29
1711,0.0103448276,0.0002918276,0.0000068966,4.563034482758621,29
1710,0.0103448276,0.0002914483,0.0000068966,4.563034482758621,29
1709,0.0100000000,0.0002910345,0.0000068966,4.563,29
1708,0.0100000000,0.0002910345,0.0000068966,4.563,29
1707,0.0100000000,0.0002910345,0.0000336552,4.563,29
1706,0.0100000000,0.0002910345,0.0000405517,4.563,29
1705,0.0100000000,0.0002910345,0.0000267586,4.563,29
1704,0.0100000000,0.0002910345,0.0000604138,4.563,29
1703,0.0100000000,0.0002910345,0.0000000000,4.563,29
1702,0.0100000000,0.0002910345,0.0000068966,4.563,29
1701,0.0100000000,0.0002910345,0.0000453448,4.563,29
1700,0.0100000000,0.0002910345,0.0000271724,4.563,29
1699,0.0100000000,0.0002910345,0.0001545862,4.563,29
1698,0.0100000000,0.0002910345,0.0000336552,4.563,29
1697,0.0100000000,0.0002910345,0.0002029310,4.563,29
1696,0.0103448276,0.0002944483,0.0000068966,4.563,29
1695,0.0103448276,0.0002951034,0.0000336552,4.563,29
1694,0.0103448276,0.0002932069,0.0000736552,4.563,29
1693,0.0103448276,0.0002915517,0.0000202759,4.563,29
1692,0.0103448276,0.0002911724,0.0000331034,4.563,29
1691,0.0103448276,0.0002909310,0.0000271724,4.563,29
1690,0.0103448276,0.0002908966,0.0000000000,4.563,29
1689,0.0103448276,0.0002908966,0.0000336552,4.563,29
1688,0.0103448276,0.0002908966,0.0000470345,4.563,29
1687,0.0100000000,0.0002906897,0.0000539310,4.562965517241379,29
1686,0.0100000000,0.0002906897,0.0000482759,4.562965517241379,29
1685,0.0100000000,0.0002906897,0.0001490000,4.562965517241379,29
1684,0.0100000000,0.0002906897,0.0000000000,4.562965517241379,29
1683,0.0100000000,0.0002906897,0.0000000000,4.562965517241379,29
1682,0.0100000000,0.0002906897,0.0001875517,4.562965517241379,29
1681,0.0100000000,0.0002906897,0.0000000000,4.562965517241379,29
1680,0.0106896552,0.0002905862,0.0000336552,4.562965517241379,29
1679,0.0106896552,0.0002945517,0.0000943448,4.562965517241379,29
1678,0.0106896552,0.0002914828,0.0001473448,4.562965517241379,29
1677,0.0106896552,0.0002871379,0.0000336552,4.562965517241379,29
1676,0.0106896552,0.0002855517,0.0000336552,4.562965517241379,29
1675,0.0106896552,0.0002835862,0.0000206897,4.562965517241379,29
1674,0.0106896552,0.0002832069,0.0000405517,4.562965517241379,29
1673,0.0103448276,0.0002826552,0.0000543448,4.562931034482758,29
1672,0.0103448276,0.0002824483,0.0000000000,4.562931034482758,29
1671,0.0103448276,0.0002822759,0.0000000000,4.562931034482758,29
1670,0.0103448276,0.0002822759,0.0000271724,4.562931034482758,29
1669,0.0103448276,0.0002854828,0.0002056552,4.562896551724138,29
1668,0.0103448276,0.0002881379,0.0005222414,4.562896551724138,29
1667,0.0103448276,0.0002880690,0.0004118966,4.562896551724138,29
1666,0.0103448276,0.0002869310,0.0004090690,4.562896551724138,29
1665,0.0103448276,0.0002859310,0.0000000000,4.562896551724138,29
1664,0.0103448276,0.0002856897,0.0000948966,4.562896551724138,29
1663,0.0103448276,0.0002856552,0.0000522414,4.562896551724138,29
1662,0.0103448276,0.0002856552,0.0000474483,4.562896551724138,29
1661,0.0100000000,0.0002856552,0.0001490000,4.562827586206897,29
1660,0.0100000000,0.0002856552,0.0001898276,4.562827586206897,29
1659,0.0103448276,0.0002907241,0.0000336552,4.562827586206897,29
1658,0.0103448276,0.0002954828,0.0000137931,4.562827586206897,29
1657,0.0103448276,0.0002958966,0.0000000000,4.562827586206897,29
1656,0.0103448276,0.0002931034,0.0001558966,4.562827586206897,29
1655,0.0103448276,0.0002915862,0.0000539310,4.562827586206897,29
1654,0.0103448276,0.0002905172,0.0000000000,4.562827586206897,29
1653,0.0103448276,0.0002896207,0.0000727931,4.562827586206897,29
1652,0.0100000000,0.0002896207,0.0000336552,4.562793103448276,29
1651,0.0100000000,0.0002896207,0.0000136552,4.562793103448276,29
1650,0.0100000000,0.0002896207,0.0000000000,4.562793103448276,29
1649,0.0100000000,0.0002896207,0.0000667586,4.562793103448276,29
1648,0.0100000000,0.0002896207,0.0000068966,4.562793103448276,29
1647,0.0103448276,0.0002934138,0.0000000000,4.562793103448276,29
1646,0.0103448276,0.0002966897,0.0000271724,4.562793103448276,29
1645,0.0103448276,0.0002963448,0.0002638276,4.562793103448276,29
1644,0.0103448276,0.0002946897,0.0000838621,4.562793103448276,29
1643,0.0103448276,0.0002930690,0.0000136552,4.562793103448276,29
1642,0.0103448276,0.0002927586,0.0000405517,4.562793103448276,29
1641,0.0103448276,0.0002919655,0.0000474483,4.562793103448276,29
1640,0.0103448276,0.0002919655,0.0001676207,4.562793103448276,29
1639,0.0103448276,0.0002919655,0.0000000000,4.562793103448276,29
1638,0.0103448276,0.0002916552,0.0000000000,4.562793103448276,29
1637,0.0100000000,0.0002914828,0.0001814138,4.562758620689655,29
1636,0.0100000000,0.0002914828,0.0000267586,4.562758620689655,29
1635,0.0100000000,0.0002914828,0.0001572414,4.562758620689655,29
1634,0.0100000000,0.0002914828,0.0000809655,4.562758620689655,29
1633,0.0100000000,0.0002914828,0.0001558966,4.562758620689655,29
1632,0.0100000000,0.0002914828,0.0002368621,4.562758620689655,29
1631,0.0100000000,0.0002914828,0.0000137931,4.562758620689655,29
1630,0.0100000000,0.0002914828,0.0000267586,4.562758620689655,29
1629,0.0100000000,0.0002914828,0.0000068966,4.562758620689655,29
1628,0.0100000000,0.0002914828,0.0000468966,4.562758620689655,29
1627,0.0100000000,0.0002914828,0.0000206897,4.562758620689655,29
1626,0.0100000000,0.0002914828,0.0000271724,4.562758620689655,29
1625,0.0100000000,0.0002914828,0.0000000000,4.562758620689655,29
1624,0.0100000000,0.0002914828,0.0000068966,4.562758620689655,29
1623,0.0100000000,0.0002914828,0.0000858966,4.562758620689655,29
1622,0.0100000000,0.0002914828,0.0000136552,4.562758620689655,29
1621,0.0100000000,0.0002914828,0.0000405517,4.562758620689655,29
1620,0.0100000000,0.0002914828,0.0000336552,4.562758620689655,29
1619,0.0100000000,0.0002914828,0.0000000000,4.562758620689655,29
1618,0.0100000000,0.0002914828,0.0000271724,4.562758620689655,29
1617,0.0103448276,0.0002920000,0.0000267586,4.562758620689655,29
1616,0.0103448276,0.0002950690,0.0000543448,4.562758620689655,29
1615,0.0103448276,0.0002941379,0.0000202759,4.562758620689655,29
1614,0.0103448276,0.0002922414,0.0000336552,4.562758620689655,29
1613,0.0103448276,0.0002907586,0.0000068966,4.562758620689655,29
1612,0.0103448276,0.0002904483,0.0000275862,4.562758620689655,29
1611,0.0103448276,0.0002896897,0.0000336552,4.562758620689655,29
1610,0.0100000000,0.0002896897,0.0000336552,4.562724137931034,29
1609,0.0106896552,0.0002910000,0.0000205517,4.562724137931034,29
1608,0.0106896552,0.0002966207,0.0002075862,4.562724137931034,29
1607,0.0106896552,0.0003006552,0.0000271724,4.562724137931034,29
1606,0.0106896552,0.0003020000,0.0000271724,4.562724137931034,29
1605,0.0110344828,0.0002990345,0.0001490000,4.562724137931034,29
1604,0.0110344828,0.0002971379,0.0000339310,4.562724137931034,29
1603,0.0113793103,0.0002990000,0.0000731034,4.562724137931034,29
1602,0.0113793103,0.0002968276,0.0000604138,4.562724137931034,29
1601,0.0113793103,0.0002969655,0.0001558966,4.562655172413792,29
1600,0.0113793103,0.0002934483,0.0001692759,4.562655172413792,29
1599,0.0113793103,0.0002907586,0.0000137931,4.562655172413792,29
1598,0.0113793103,0.0002877241,0.0001408621,4.562655172413792,29
1597,0.0106896552,0.0002860000,0.0000267586,4.562586206896552,29
1596,0.0106896552,0.0002854828,0.0000137931,4.562586206896552,29
1595,0.0110344828,0.0002892759,0.0000068966,4.562586206896552,29
1594,0.0106896552,0.0002873448,0.0000267586,4.562551724137931,29
1593,0.0103448276,0.0002853103,0.0000068966,4.562517241379311,29
1592,0.0103448276,0.0002840000,0.0000404138,4.562517241379311,29
