generation,avg_fitness_div,avg_hamming_div,avg_nntd_div,avg_maxfitness,COUNT(*)
362,0.1599000000,0.1602657300,0.4489940700,72.98,100
361,0.1637000000,0.1561013300,0.4438956000,72.97,100
360,0.1654000000,0.1583150000,0.4488377900,72.96,100
359,0.1659000000,0.1634036400,0.4628868100,72.93,100
358,0.1641000000,0.1705988700,0.4767152700,72.93,100
357,0.1673000000,0.1731327400,0.4816830700,72.93,100
356,0.1645000000,0.1709030500,0.4794382700,72.9,100
355,0.1627000000,0.1719004600,0.4788373300,72.89,100
354,0.1609000000,0.1729844700,0.4819810900,72.88,100
353,0.1563000000,0.1786706400,0.4912222300,72.88,100
352,0.1584000000,0.1716670200,0.4732019300,72.86,100
351,0.1564000000,0.1653458100,0.4583298800,72.86,100
350,0.1566000000,0.1629943300,0.4534800500,72.86,100
349,0.1594000000,0.1634992500,0.4551543700,72.86,100
348,0.1614000000,0.1608691300,0.4524477100,72.83,100
347,0.1629000000,0.1612394200,0.4554520300,72.82,100
346,0.1632000000,0.1669055100,0.4697503000,72.82,100
345,0.1607000000,0.1684597700,0.4736591100,72.8,100
344,0.1619000000,0.1636845500,0.4657016400,72.78,100
343,0.1628000000,0.1680215500,0.4722806600,72.77,100
342,0.1627000000,0.1707059700,0.4767372100,72.77,100
341,0.1636000000,0.1654602000,0.4691237600,72.76,100
340,0.1659000000,0.1675825700,0.4731779000,72.76,100
339,0.1648000000,0.1697923400,0.4807001800,72.75,100
338,0.1628000000,0.1761191600,0.4933519000,72.75,100
337,0.1609000000,0.1804879000,0.4977869700,72.75,100
336,0.1587000000,0.1710952100,0.4751022200,72.75,100
335,0.1603000000,0.1700478900,0.4679669800,72.75,100
334,0.1607000000,0.1656902600,0.4606681800,72.73,100
333,0.1606000000,0.1658667200,0.4597193800,72.68,100
332,0.1602000000,0.1646080500,0.4584284700,72.59,100
331,0.1580000000,0.1700117700,0.4695022700,72.58,100
330,0.1590000000,0.1661848700,0.4576256500,72.57,100
329,0.1601000000,0.1607118200,0.4494143000,72.57,100
328,0.1597000000,0.1596388500,0.4472431400,72.57,100
327,0.1578000000,0.1658621300,0.4629714800,72.57,100
326,0.1603000000,0.1671761200,0.4669667200,72.57,100
325,0.1640000000,0.1596929200,0.4513564000,72.54,100
324,0.1644000000,0.1571287600,0.4477655800,72.51,100
323,0.1659000000,0.1583431200,0.4563312100,72.5,100
322,0.1651000000,0.1670422500,0.4741631900,72.5,100
321,0.1634000000,0.1779080200,0.4944911800,72.5,100
320,0.1659000000,0.1653120300,0.4675331000,72.48,100
319,0.1651000000,0.1648454200,0.4664477800,72.48,100
318,0.1650000000,0.1620145300,0.4622792200,72.35,100
317,0.1635000000,0.1700679900,0.4776937400,72.35,100
316,0.1623000000,0.1677757800,0.4730257300,72.34,100
315,0.1642000000,0.1698240200,0.4771870200,72.34,100
314,0.1637000000,0.1732516500,0.4824627100,72.34,100
313,0.1620000000,0.1656034300,0.4689416200,72.33,100
312,0.1618000000,0.1704015600,0.4800715200,72.33,100
311,0.1586000000,0.1707553700,0.4790567400,72.33,100
310,0.1574000000,0.1694889600,0.4738397000,72.28,100
309,0.1569000000,0.1684693800,0.4708549300,72.25,100
308,0.1593000000,0.1639819800,0.4620931000,72.23,100
307,0.1594000000,0.1674389300,0.4649819400,72.21,100
306,0.1592000000,0.1636410200,0.4519443700,72.2,100
305,0.1577000000,0.1550075600,0.4349980800,72.19,100
304,0.1561000000,0.1578941800,0.4424010200,72.18,100
303,0.1558000000,0.1538700800,0.4362234700,72.18,100
302,0.1567000000,0.1559796900,0.4428042800,72.16,100
301,0.1581000000,0.1586632200,0.4506095800,72.14,100
300,0.1588000000,0.1623388500,0.4600956900,72.13,100
299,0.1594000000,0.1639802700,0.4648179000,72.08,100
298,0.1603000000,0.1662808000,0.4711991700,72.05,100
297,0.1626000000,0.1666288300,0.4705339700,72.05,100
296,0.1618000000,0.1672882700,0.4693540200,72.04,100
295,0.1641000000,0.1593967500,0.4529000100,71.99,100
294,0.1627000000,0.1601983600,0.4572263600,71.96,100
293,0.1612000000,0.1623356500,0.4635128000,71.94,100
292,0.1613000000,0.1640377000,0.4660832900,71.94,100
291,0.1597000000,0.1615138000,0.4580409600,71.94,100
290,0.1600000000,0.1627228300,0.4594793400,71.93,100
289,0.1614000000,0.1653538900,0.4630118100,71.92,100
288,0.1640000000,0.1589476200,0.4512943400,71.9,100
287,0.1622000000,0.1636089200,0.4603887500,71.88,100
286,0.1611000000,0.1589115300,0.4490751700,71.88,100
285,0.1628000000,0.1607086500,0.4545240400,71.88,100
284,0.1637000000,0.1614979400,0.4578002400,71.87,100
283,0.1635000000,0.1607960700,0.4568692800,71.87,100
282,0.1643000000,0.1618400200,0.4580615600,71.86,100
281,0.1675000000,0.1646437200,0.4649708700,71.85,100
280,0.1608000000,0.1710915500,0.4782672900,71.78,100
279,0.1641000000,0.1698010100,0.4768918000,71.77,100
278,0.1633000000,0.1623430000,0.4624769200,71.76,100
277,0.1643000000,0.1632913600,0.4652245000,71.73,100
276,0.1654000000,0.1593349700,0.4564657000,71.69,100
275,0.1662000000,0.1653994400,0.4690855000,71.64,100
274,0.1662000000,0.1711471100,0.4827868100,71.63,100
273,0.1661000000,0.1706815500,0.4822311700,71.63,100
272,0.1649000000,0.1726986700,0.4832903700,71.61,100
271,0.1613000000,0.1768242800,0.4879094300,71.61,100
270,0.1623000000,0.1706914400,0.4732791900,71.61,100
269,0.1659000000,0.1623878500,0.4561883200,71.54,100
268,0.1674000000,0.1642193600,0.4627142100,71.51,100
267,0.1660000000,0.1692400100,0.4736977200,71.49,100
266,0.1638000000,0.1692341200,0.4731890100,71.48,100
265,0.1644000000,0.1648892100,0.4684983400,71.46,100
264,0.1632000000,0.1725205400,0.4838155600,71.45,100
263,0.1663000000,0.1670126900,0.4710557300,71.3,100
262,0.1670000000,0.1616754800,0.4587695100,71.29,100
261,0.1672000000,0.1604036700,0.4578915900,71.27,100
260,0.1659000000,0.1637765000,0.4676950100,71.25,100
259,0.1652000000,0.1720010100,0.4824520800,71.23,100
258,0.1630000000,0.1656720700,0.4715343600,71.2,100
257,0.1620000000,0.1661710800,0.4691354300,71.08,100
256,0.1626000000,0.1626743100,0.4595302300,70.97,100
255,0.1597000000,0.1558059800,0.4496644800,70.95,100
254,0.1614000000,0.1593328600,0.4575557100,70.92,100
253,0.1606000000,0.1588985900,0.4570706200,70.85,100
252,0.1608000000,0.1571250400,0.4551656400,70.84,100
251,0.1599000000,0.1586443600,0.4543035500,70.75,100
250,0.1600000000,0.1457906800,0.4293686300,70.74,100
249,0.1602000000,0.1520538700,0.4421630700,70.64,100
248,0.1602000000,0.1577436100,0.4529258300,70.63,100
247,0.1605000000,0.1567018600,0.4517813800,70.56,100
246,0.1604000000,0.1583172200,0.4544637300,70.53,100
245,0.1601000000,0.1584202100,0.4557747700,70.48,100
244,0.1611000000,0.1578291400,0.4533291700,70.39,100
243,0.1585000000,0.1590040200,0.4548541500,70.32,100
242,0.1602000000,0.1554728800,0.4472884800,70.29,100
241,0.1605000000,0.1637027300,0.4658013900,70.28,100
240,0.1593000000,0.1631781800,0.4644332400,70.13,100
239,0.1593000000,0.1569822400,0.4499959500,70.11,100
238,0.1587000000,0.1581749900,0.4523356600,70.03,100
237,0.1585000000,0.1617201800,0.4591663900,70,100
236,0.1580000000,0.1613463200,0.4571767100,69.85,100
235,0.1591000000,0.1662302400,0.4670036600,69.81,100
234,0.1584000000,0.1590827500,0.4523884100,69.78,100
233,0.1578000000,0.1599600100,0.4554457700,69.75,100
232,0.1597000000,0.1619552300,0.4597896900,69.72,100
231,0.1609000000,0.1599295900,0.4582266800,69.68,100
230,0.1589000000,0.1668892500,0.4686622500,69.67,100
229,0.1593000000,0.1662868000,0.4656476700,69.59,100
228,0.1586000000,0.1668832500,0.4650089500,69.5,100
227,0.1595000000,0.1587539500,0.4471528000,69.46,100
226,0.1615000000,0.1607687900,0.4516516300,69.46,100
225,0.1621000000,0.1533998700,0.4396243000,69.4,100
224,0.1596000000,0.1585756600,0.4500859200,69.38,100
223,0.1602000000,0.1586214900,0.4516279700,69.37,100
222,0.1597000000,0.1617594600,0.4584359800,69.37,100
221,0.1591000000,0.1683318800,0.4723502400,69.35,100
220,0.1590000000,0.1684426000,0.4718331100,69.33,100
219,0.1596000000,0.1644457700,0.4679929200,69.28,100
218,0.1599000000,0.1677631700,0.4759474000,69.28,100
217,0.1576000000,0.1662258500,0.4711841100,69.24,100
216,0.1592000000,0.1649565600,0.4723026100,69.22,100
215,0.1594000000,0.1722215800,0.4867524000,69.22,100
214,0.1600000000,0.1687716900,0.4771143700,69.19,100
213,0.1604000000,0.1691723400,0.4765260600,69.14,100
212,0.1611000000,0.1626956300,0.4634650200,69.08,100
211,0.1611000000,0.1607325800,0.4609561500,69.07,100
210,0.1611000000,0.1695011500,0.4786289000,69.07,100
209,0.1614000000,0.1713179100,0.4824081300,69.05,100
208,0.1608000000,0.1662711500,0.4700947000,68.99,100
207,0.1614000000,0.1658765800,0.4670269500,68.96,100
206,0.1631000000,0.1615603200,0.4607115800,68.95,100
205,0.1630000000,0.1653115400,0.4660899500,68.83,100
204,0.1604000000,0.1679164000,0.4702254300,68.79,100
203,0.1597000000,0.1635359600,0.4591654700,68.75,100
202,0.1602000000,0.1622303100,0.4534862300,68.73,100
201,0.1619000000,0.1572915900,0.4458951200,68.72,100
200,0.1627000000,0.1576068000,0.4482219300,68.7,100
199,0.1640000000,0.1574463900,0.4517167400,68.69,100
198,0.1642000000,0.1627011400,0.4640415100,68.66,100
197,0.1623000000,0.1614943500,0.4583099800,68.63,100
196,0.1603000000,0.1656891400,0.4679639300,68.53,100
195,0.1598000000,0.1650160000,0.4670398800,68.48,100
194,0.1617000000,0.1644576600,0.4624423800,68.39,100
193,0.1634000000,0.1597357100,0.4547390800,68.35,100
192,0.1618000000,0.1638912800,0.4643281100,68.28,100
191,0.1642000000,0.1627950400,0.4620902200,68.23,100
190,0.1632000000,0.1640380800,0.4642387400,68.2,100
189,0.1629000000,0.1677281500,0.4733225400,68.2,100
188,0.1611000000,0.1731343200,0.4824669400,68.14,100
187,0.1619000000,0.1625682200,0.4623279200,68.1,100
186,0.1638000000,0.1670883500,0.4700318300,68.06,100
185,0.1623000000,0.1659686400,0.4701960100,67.98,100
184,0.1617000000,0.1655757100,0.4702616800,67.94,100
183,0.1647000000,0.1653144900,0.4702316200,67.89,100
182,0.1636000000,0.1695101800,0.4776780900,67.89,100
181,0.1613000000,0.1688459300,0.4762992900,67.85,100
180,0.1608000000,0.1674990900,0.4702707100,67.82,100
179,0.1616000000,0.1620525300,0.4585624100,67.78,100
178,0.1625000000,0.1615219100,0.4554900700,67.74,100
177,0.1597000000,0.1673554100,0.4693567700,67.69,100
176,0.1594000000,0.1691702200,0.4700006800,67.64,100
175,0.1609000000,0.1681666100,0.4674868800,67.57,100
174,0.1578000000,0.1661604600,0.4606089900,67.53,100
173,0.1598000000,0.1634029900,0.4560222000,67.46,100
172,0.1610000000,0.1579114000,0.4432296600,67.43,100
171,0.1630000000,0.1584336000,0.4465170700,67.39,100
170,0.1604000000,0.1595884000,0.4478354600,67.38,100
169,0.1603000000,0.1570447800,0.4461547800,67.35,100
168,0.1603000000,0.1606769000,0.4531348400,67.27,100
167,0.1600000000,0.1595706100,0.4473685000,67.2,100
166,0.1584000000,0.1568807400,0.4458191600,67.17,100
165,0.1573000000,0.1562212400,0.4452357800,67.15,100
164,0.1587000000,0.1616473100,0.4528415700,67.06,100
163,0.1600000000,0.1577628800,0.4440244800,66.98,100
162,0.1631000000,0.1577731500,0.4478146000,66.95,100
161,0.1657000000,0.1596287000,0.4530634400,66.89,100
160,0.1648000000,0.1600198400,0.4521045100,66.8,100
159,0.1680000000,0.1559795200,0.4483276600,66.74,100
158,0.1665000000,0.1633811200,0.4701146400,66.71,100
157,0.1683000000,0.1702275600,0.4851265600,66.69,100
156,0.1630000000,0.1712390300,0.4864073100,66.6,100
155,0.1610000000,0.1732928600,0.4910733700,66.55,100
154,0.1629000000,0.1704719900,0.4838409300,66.54,100
153,0.1615000000,0.1690160900,0.4813002100,66.48,100
152,0.1620000000,0.1720835300,0.4881770900,66.37,100
151,0.1602000000,0.1672182900,0.4744234600,66.32,100
150,0.1601000000,0.1673394700,0.4767233600,66.24,100
149,0.1599000000,0.1684457100,0.4739743500,66.19,100
148,0.1572000000,0.1727333900,0.4801308600,66.12,100
147,0.1578000000,0.1629439700,0.4594790200,66.04,100
146,0.1593000000,0.1601111400,0.4506326200,65.97,100
145,0.1580000000,0.1515734200,0.4332084600,65.8,100
144,0.1583000000,0.1532047700,0.4349799900,65.73,100
143,0.1607000000,0.1482324700,0.4256782300,65.69,100
142,0.1605000000,0.1478621600,0.4256075300,65.64,100
141,0.1614000000,0.1464034600,0.4252349200,65.54,100
140,0.1625000000,0.1513267800,0.4309830800,65.53,100
139,0.1650000000,0.1461584500,0.4223390200,65.47,100
138,0.1664000000,0.1532581700,0.4381127000,65.39,100
137,0.1674000000,0.1526014300,0.4374997100,65.32,100
136,0.1677000000,0.1503870100,0.4371553500,65.28,100
135,0.1703000000,0.1543112400,0.4469733800,65.25,100
134,0.1697000000,0.1588222100,0.4571247900,65.13,100
133,0.1687000000,0.1567168500,0.4554001500,65.04,100
132,0.1692000000,0.1604779500,0.4656858300,64.99,100
