generation,avg_fitness_div,avg_hamming_div,avg_nntd_div,avg_maxfitness,COUNT(*)
1973,0.3464285714,0.1889948929,0.4303044643,4.631107142857142,28
1972,0.3467857143,0.1842891429,0.4214915714,4.631107142857142,28
1971,0.3478571429,0.1830794286,0.4257811071,4.631107142857142,28
1970,0.3664285714,0.1973173571,0.4459815714,4.631035714285714,28
1969,0.3782142857,0.2023101071,0.4549228571,4.631035714285714,28
1968,0.3885714286,0.2171227857,0.4747134286,4.631035714285714,28
1967,0.3953571429,0.2331129286,0.4958851786,4.631035714285714,28
1966,0.3975000000,0.2410520000,0.5064821786,4.631035714285714,28
1965,0.3946428571,0.2503475357,0.5132383929,4.631035714285714,28
1964,0.3800000000,0.2402786429,0.4957581786,4.631035714285714,28
1963,0.3625000000,0.2176801786,0.4661540714,4.631035714285714,28
1962,0.3592857143,0.2136688929,0.4579832500,4.631035714285714,28
1961,0.3414285714,0.1965565357,0.4332505714,4.630999999999999,28
1960,0.3482142857,0.2123752143,0.4526545000,4.630999999999999,28
1959,0.3310714286,0.1881997500,0.4188738571,4.630999999999999,28
1958,0.3342857143,0.1890385714,0.4212964643,4.630999999999999,28
1957,0.3375000000,0.1807613929,0.4105161786,4.630999999999999,28
1956,0.3407142857,0.1823282143,0.4141241429,4.630999999999999,28
1955,0.3267857143,0.1634934643,0.3893807500,4.630999999999999,28
1954,0.3396428571,0.1742264286,0.4103235714,4.630999999999999,28
1953,0.3403571429,0.1768758214,0.4131731071,4.630999999999999,28
1952,0.3517857143,0.1879533929,0.4339403929,4.630999999999999,28
1951,0.3614285714,0.1896563571,0.4413186071,4.630999999999999,28
1950,0.3667857143,0.2039196429,0.4600995000,4.630999999999999,28
1949,0.3832142857,0.2226670357,0.4866695357,4.630999999999999,28
1948,0.3878571429,0.2298340000,0.4911472143,4.630999999999999,28
1947,0.3903571429,0.2397342857,0.5091064643,4.630999999999999,28
1946,0.3807142857,0.2399945000,0.5048671786,4.630999999999999,28
1945,0.3846428571,0.2469121786,0.5144287143,4.630999999999999,28
1944,0.3782142857,0.2349622500,0.4972976429,4.630928571428571,28
1943,0.3742857143,0.2263775357,0.4804434643,4.6308928571428565,28
1942,0.3767857143,0.2316970714,0.4835806071,4.6308928571428565,28
1941,0.3617857143,0.2154451429,0.4609229286,4.6308928571428565,28
1940,0.3575000000,0.2017980714,0.4382810714,4.6308928571428565,28
1939,0.3471428571,0.1847950000,0.4161746786,4.6308928571428565,28
1938,0.3553571429,0.1915907500,0.4266217500,4.6308928571428565,28
1937,0.3592857143,0.1948737143,0.4357251786,4.6308928571428565,28
1936,0.3525000000,0.1877956429,0.4313162500,4.630857142857143,28
1935,0.3664285714,0.2021320357,0.4514760000,4.630857142857143,28
1934,0.3710714286,0.2069533929,0.4557421786,4.630821428571428,28
1933,0.3742857143,0.2116317143,0.4617931429,4.6307857142857145,28
1932,0.3803571429,0.2246156429,0.4847230000,4.6307857142857145,28
1931,0.3817857143,0.2218237857,0.4756517500,4.6307857142857145,28
1930,0.3775000000,0.2091737143,0.4604309286,4.6307857142857145,28
1929,0.3771428571,0.2141120357,0.4662804643,4.630714285714285,28
1928,0.3800000000,0.2185400000,0.4750558571,4.630714285714285,28
1927,0.3807142857,0.2254452857,0.4816310000,4.630678571428571,28
1926,0.3817857143,0.2359162143,0.4905820357,4.630678571428571,28
1925,0.3807142857,0.2334389643,0.4855798214,4.630642857142857,28
1924,0.3585714286,0.1989784286,0.4400923929,4.630642857142857,28
1923,0.3578571429,0.1950455357,0.4363392143,4.630642857142857,28
1922,0.3642857143,0.2080286429,0.4558125714,4.630642857142857,28
1921,0.3542857143,0.2008010714,0.4466672857,4.630642857142857,28
1920,0.3564285714,0.1942553214,0.4406447143,4.630642857142857,28
1919,0.3635714286,0.1991253214,0.4498308929,4.630571428571429,28
1918,0.3750000000,0.2129245357,0.4699026071,4.630571428571429,28
1917,0.3782142857,0.2200923214,0.4738636071,4.630571428571429,28
1916,0.3621428571,0.2061176071,0.4551477857,4.630571428571429,28
1915,0.3678571429,0.2111960000,0.4618303929,4.630571428571429,28
1914,0.3696428571,0.2173233214,0.4697753571,4.630535714285714,28
1913,0.3739285714,0.2128182857,0.4625065357,4.630535714285714,28
1912,0.3714285714,0.2058086786,0.4517166071,4.630535714285714,28
1911,0.3646428571,0.2023657143,0.4502772500,4.630535714285714,28
1910,0.3725000000,0.2089929286,0.4649610357,4.630535714285714,28
1909,0.3796428571,0.2252054286,0.4862631786,4.630535714285714,28
1908,0.3657142857,0.2135001786,0.4646171071,4.630535714285714,28
1907,0.3628571429,0.2114643929,0.4585725000,4.630535714285714,28
1906,0.3639285714,0.2149152857,0.4633866429,4.630535714285714,28
1905,0.3678571429,0.2312758214,0.4894313214,4.630535714285714,28
1904,0.3853571429,0.2481958214,0.5075887143,4.630535714285714,28
1903,0.3760714286,0.2367723929,0.4884269286,4.630535714285714,28
1902,0.3564285714,0.2176385000,0.4583176071,4.6305,28
1901,0.3467857143,0.2019303571,0.4376591786,4.6305,28
1900,0.3453571429,0.1963120000,0.4325676071,4.6305,28
1899,0.3496428571,0.1979397143,0.4373947500,4.6305,28
1898,0.3425000000,0.1811950000,0.4144250000,4.6305,28
1897,0.3585714286,0.1949545357,0.4430915000,4.6305,28
1896,0.3635714286,0.2010653571,0.4504095714,4.6305,28
1895,0.3592857143,0.1948321786,0.4414472143,4.630464285714285,28
1894,0.3682142857,0.2012848214,0.4504223571,4.630464285714285,28
1893,0.3710714286,0.2077357857,0.4597985000,4.630428571428571,28
1892,0.3871428571,0.2227477143,0.4814805714,4.630428571428571,28
1891,0.3850000000,0.2299937857,0.4870357143,4.630428571428571,28
1890,0.3778571429,0.2280487857,0.4826086429,4.630428571428571,28
1889,0.3735714286,0.2263776786,0.4764524286,4.630428571428571,28
1888,0.3775000000,0.2356101429,0.4839818571,4.630428571428571,28
1887,0.3696428571,0.2222533929,0.4668370000,4.630428571428571,28
1886,0.3642857143,0.2162030357,0.4628430000,4.630428571428571,28
1885,0.3567857143,0.2143632500,0.4539965000,4.630428571428571,28
1884,0.3585714286,0.2205061071,0.4638805357,4.630428571428571,28
1883,0.3421428571,0.2043161071,0.4401550357,4.630428571428571,28
1882,0.3496428571,0.2075722500,0.4485656071,4.630428571428571,28
1881,0.3521428571,0.2018761786,0.4384338929,4.630428571428571,28
1880,0.3485714286,0.1974437500,0.4337840000,4.630392857142857,28
1879,0.3553571429,0.1999223214,0.4437703214,4.630392857142857,28
1878,0.3632142857,0.2051331786,0.4493238571,4.630392857142857,28
1877,0.3678571429,0.2099685714,0.4576135000,4.630392857142857,28
1876,0.3667857143,0.2044868214,0.4531566429,4.630392857142857,28
1875,0.3785714286,0.2210215714,0.4779483571,4.630392857142857,28
1874,0.3839285714,0.2294564643,0.4892907857,4.630392857142857,28
1873,0.3753571429,0.2274175000,0.4788931429,4.630392857142857,28
1872,0.3671428571,0.2236215357,0.4676148214,4.630392857142857,28
1871,0.3653571429,0.2210838571,0.4662927857,4.630392857142857,28
1870,0.3642857143,0.2287419286,0.4745888929,4.630392857142857,28
1869,0.3460714286,0.2031301429,0.4427408929,4.630357142857142,28
1868,0.3467857143,0.2061022857,0.4447531429,4.630321428571428,28
1867,0.3628571429,0.2206250357,0.4653468929,4.630321428571428,28
1866,0.3607142857,0.2169478929,0.4588411071,4.630285714285713,28
1865,0.3539285714,0.2111071071,0.4536841071,4.630285714285713,28
1864,0.3403571429,0.1763244643,0.4042122143,4.630285714285713,28
1863,0.3492857143,0.1906935357,0.4277799286,4.630285714285713,28
1862,0.3521428571,0.1846713929,0.4182706429,4.630285714285713,28
1861,0.3617857143,0.1987625714,0.4394205357,4.630249999999998,28
1860,0.3707142857,0.2022031429,0.4426596071,4.630249999999998,28
1859,0.3750000000,0.2060892500,0.4514429286,4.630249999999998,28
1858,0.3760714286,0.2146719643,0.4641997500,4.630249999999998,28
1857,0.3732142857,0.2121016071,0.4632712500,4.630249999999998,28
1856,0.3746428571,0.2180860357,0.4702515357,4.630249999999998,28
1855,0.3839285714,0.2347346786,0.4922900357,4.630249999999998,28
1854,0.3921428571,0.2415736071,0.4999627143,4.630249999999998,28
1853,0.3914285714,0.2395475357,0.4940071429,4.630249999999998,28
1852,0.3703571429,0.2183963214,0.4658243929,4.630249999999998,28
1851,0.3735714286,0.2275589286,0.4740807500,4.630249999999998,28
1850,0.3714285714,0.2228030000,0.4667587857,4.630249999999998,28
1849,0.3671428571,0.2199260714,0.4626920357,4.630249999999998,28
1848,0.3646428571,0.2147833929,0.4572224643,4.630249999999998,28
1847,0.3553571429,0.1998221429,0.4379128929,4.630249999999998,28
1846,0.3635714286,0.2032454643,0.4450671429,4.630249999999998,28
1845,0.3710714286,0.2183487857,0.4652029286,4.630249999999998,28
1844,0.3646428571,0.1952675357,0.4356883214,4.630249999999998,28
1843,0.3725000000,0.2105807857,0.4586156786,4.630249999999998,28
1842,0.3800000000,0.2138582143,0.4655802857,4.630249999999998,28
1841,0.3692857143,0.2019143214,0.4506274643,4.630249999999998,28
1840,0.3721428571,0.2075991071,0.4626681786,4.630249999999998,28
1839,0.3771428571,0.2113952143,0.4646845357,4.630249999999998,28
1838,0.3857142857,0.2160508929,0.4733559643,4.630249999999998,28
1837,0.3835714286,0.2231556429,0.4868558571,4.630249999999998,28
1836,0.3767857143,0.2204255000,0.4808867857,4.630214285714286,28
1835,0.3696428571,0.2056586786,0.4607517143,4.630214285714286,28
1834,0.3775000000,0.2131416071,0.4694900357,4.630178571428571,28
1833,0.3660714286,0.1876377500,0.4377735714,4.6301428571428564,28
1832,0.3753571429,0.2039650714,0.4652702857,4.630107142857142,28
1831,0.3875000000,0.2209065357,0.4855351071,4.630107142857142,28
1830,0.3896428571,0.2300145714,0.4950194286,4.630107142857142,28
1829,0.3892857143,0.2476920357,0.5161592500,4.630107142857142,28
1828,0.3710714286,0.2238896786,0.4827942857,4.630107142857142,28
1827,0.3610714286,0.2002333214,0.4472398214,4.630107142857142,28
1826,0.3664285714,0.2069735000,0.4571641786,4.630107142857142,28
1825,0.3639285714,0.2002366786,0.4491573929,4.630071428571427,28
1824,0.3542857143,0.1948875357,0.4419548929,4.630071428571427,28
1823,0.3553571429,0.1977878571,0.4489873571,4.630035714285713,28
1822,0.3632142857,0.2031972500,0.4512091786,4.630035714285713,28
1821,0.3717857143,0.2180817857,0.4684995357,4.630035714285713,28
1820,0.3600000000,0.1950996429,0.4334970357,4.630035714285713,28
1819,0.3525000000,0.1901072500,0.4281040000,4.629999999999998,28
1818,0.3582142857,0.1931574286,0.4362223929,4.629999999999998,28
1817,0.3646428571,0.1967108214,0.4384835714,4.629964285714285,28
1816,0.3710714286,0.2115622500,0.4604463929,4.629964285714285,28
1815,0.3785714286,0.2174956786,0.4691572857,4.629964285714285,28
1814,0.3771428571,0.2241345714,0.4759326429,4.629964285714285,28
1813,0.3771428571,0.2206427500,0.4737200357,4.629964285714285,28
1812,0.3732142857,0.2175880714,0.4668895357,4.629928571428571,28
1811,0.3792857143,0.2230999286,0.4737277143,4.629928571428571,28
1810,0.3857142857,0.2307735714,0.4829207500,4.629928571428571,28
1809,0.3628571429,0.2086146071,0.4515878571,4.629892857142856,28
1808,0.3685714286,0.2112167500,0.4533548929,4.629892857142856,28
1807,0.3592857143,0.2070257857,0.4505053214,4.629892857142856,28
1806,0.3717857143,0.2224811429,0.4717073571,4.629892857142856,28
1805,0.3760714286,0.2298696786,0.4834576071,4.629892857142856,28
1804,0.3617857143,0.2137883571,0.4647060714,4.629892857142856,28
1803,0.3667857143,0.2191011071,0.4697457143,4.629892857142856,28
1802,0.3571428571,0.2162963571,0.4615278214,4.629892857142856,28
1801,0.3385714286,0.1912132857,0.4270711786,4.629857142857142,28
1800,0.3503571429,0.2037128214,0.4427737143,4.629857142857142,28
1799,0.3492857143,0.1981136786,0.4338513214,4.629857142857142,28
1798,0.3457142857,0.1882404286,0.4213917143,4.629857142857142,28
1797,0.3460714286,0.1911204286,0.4278499643,4.629857142857142,28
1796,0.3496428571,0.1866628214,0.4241093214,4.629857142857142,28
1795,0.3532142857,0.1905646429,0.4319244286,4.629857142857142,28
1794,0.3614285714,0.1964959286,0.4462438929,4.629857142857142,28
1793,0.3746428571,0.2111286071,0.4671787857,4.629857142857142,28
1792,0.3867857143,0.2262528214,0.4844360714,4.629857142857142,28
1791,0.3710714286,0.2014437500,0.4532374286,4.629857142857142,28
1790,0.3778571429,0.2195160000,0.4814997500,4.629857142857142,28
1789,0.3839285714,0.2380491786,0.4994985357,4.629857142857142,28
1788,0.3782142857,0.2280277857,0.4811535714,4.629857142857142,28
1787,0.3628571429,0.2060370000,0.4475878571,4.629857142857142,28
1786,0.3578571429,0.1992867143,0.4431223214,4.629821428571427,28
1785,0.3567857143,0.2063047857,0.4487949286,4.629821428571427,28
1784,0.3628571429,0.2110340357,0.4546542500,4.629821428571427,28
1783,0.3514285714,0.1977617143,0.4364451071,4.629821428571427,28
1782,0.3532142857,0.2042673571,0.4444518571,4.629821428571427,28
1781,0.3639285714,0.2068545714,0.4535463929,4.629821428571427,28
1780,0.3553571429,0.1917647500,0.4357373929,4.629821428571427,28
1779,0.3660714286,0.2065708571,0.4566006786,4.629821428571427,28
1778,0.3646428571,0.2093856071,0.4607495000,4.629821428571427,28
1777,0.3607142857,0.2095489286,0.4585152500,4.629785714285712,28
1776,0.3607142857,0.2077225000,0.4531237857,4.629785714285712,28
1775,0.3703571429,0.2130513214,0.4643394643,4.629785714285712,28
1774,0.3742857143,0.2109293214,0.4523867143,4.629785714285712,28
1773,0.3789285714,0.2177888571,0.4630479643,4.629785714285712,28
1772,0.3771428571,0.2245207143,0.4737818214,4.629785714285712,28
1771,0.3714285714,0.2223679286,0.4710594286,4.629714285714285,28
1770,0.3617857143,0.2073026786,0.4543912143,4.629714285714285,28
1769,0.3710714286,0.2244847500,0.4781393571,4.62967857142857,28
1768,0.3478571429,0.1896339643,0.4282068929,4.62967857142857,28
1767,0.3600000000,0.1949468214,0.4371964286,4.62967857142857,28
1766,0.3660714286,0.2095701071,0.4555802143,4.62967857142857,28
1765,0.3735714286,0.2247616429,0.4731953214,4.62967857142857,28
1764,0.3646428571,0.2230548929,0.4676949286,4.62967857142857,28
1763,0.3471428571,0.1911169643,0.4241205357,4.62967857142857,28
1762,0.3492857143,0.1928581429,0.4302500714,4.62967857142857,28
1761,0.3500000000,0.1957608214,0.4382696071,4.62967857142857,28
1760,0.3553571429,0.2016216429,0.4440108571,4.62967857142857,28
1759,0.3675000000,0.2152850714,0.4625428571,4.62967857142857,28
1758,0.3725000000,0.2221181429,0.4749295357,4.62967857142857,28
1757,0.3728571429,0.2179314643,0.4650812500,4.629642857142856,28
1756,0.3528571429,0.1912617500,0.4312503929,4.629642857142856,28
1755,0.3685714286,0.2048745000,0.4551422857,4.629535714285714,28
1754,0.3710714286,0.2108801071,0.4619040000,4.629535714285714,28
1753,0.3760714286,0.2158994643,0.4702285714,4.629535714285714,28
1752,0.3750000000,0.2250033571,0.4760184286,4.629535714285714,28
1751,0.3832142857,0.2401068571,0.4944394643,4.629535714285714,28
1750,0.3800000000,0.2359344643,0.4875180357,4.629535714285714,28
1749,0.3703571429,0.2227739643,0.4678278929,4.629535714285714,28
1748,0.3689285714,0.2191310000,0.4633367857,4.629535714285714,28
1747,0.3557142857,0.1945424286,0.4328845714,4.629535714285714,28
1746,0.3660714286,0.2078646786,0.4490526071,4.629535714285714,28
1745,0.3732142857,0.2141505000,0.4571195000,4.629535714285714,28
1744,0.3671428571,0.1999427143,0.4359758929,4.629535714285714,28
1743,0.3671428571,0.2034092500,0.4435171429,4.629499999999999,28
1742,0.3746428571,0.2096307500,0.4502654643,4.629499999999999,28
1741,0.3775000000,0.2268753571,0.4750983571,4.629499999999999,28
1740,0.3853571429,0.2382876071,0.4888321071,4.629499999999999,28
1739,0.3732142857,0.2354083929,0.4828781429,4.629499999999999,28
1738,0.3367857143,0.1905892143,0.4196673571,4.629499999999999,28
1737,0.3525000000,0.2054925357,0.4491312857,4.629499999999999,28
1736,0.3471428571,0.1902785357,0.4265315357,4.629499999999999,28
1735,0.3528571429,0.2057135357,0.4502784286,4.629464285714285,28
1734,0.3546428571,0.2011709643,0.4456890000,4.629428571428571,28
1733,0.3589285714,0.2055285714,0.4503202500,4.629428571428571,28
1732,0.3696428571,0.2204262500,0.4693735714,4.629428571428571,28
1731,0.3610714286,0.2066992143,0.4523969286,4.629428571428571,28
1730,0.3725000000,0.2232128214,0.4752504286,4.629428571428571,28
1729,0.3614285714,0.2098236786,0.4499555714,4.629392857142858,28
1728,0.3589285714,0.2049481071,0.4467456786,4.629392857142858,28
1727,0.3664285714,0.2123916429,0.4529224643,4.629392857142858,28
1726,0.3653571429,0.2068956786,0.4452769643,4.629392857142858,28
1725,0.3792857143,0.2238659643,0.4747484643,4.629392857142858,28
1724,0.3692857143,0.2108406786,0.4571087143,4.629392857142858,28
1723,0.3717857143,0.2180846786,0.4659297500,4.629392857142858,28
1722,0.3700000000,0.2222806071,0.4703825714,4.629392857142858,28
1721,0.3660714286,0.2171972500,0.4711882857,4.629392857142858,28
1720,0.3692857143,0.2121200000,0.4636087143,4.629392857142858,28
1719,0.3614285714,0.2058758214,0.4576723929,4.629357142857144,28
1718,0.3635714286,0.2021932857,0.4529248214,4.629357142857144,28
1717,0.3667857143,0.2065190000,0.4549000357,4.629357142857144,28
1716,0.3746428571,0.2106911786,0.4642025714,4.629357142857144,28
1715,0.3653571429,0.2086313571,0.4570693929,4.629357142857144,28
1714,0.3632142857,0.2068098214,0.4486336071,4.629357142857144,28
1713,0.3767857143,0.2231258214,0.4713707143,4.629357142857144,28
1712,0.3689285714,0.2178985000,0.4665322143,4.629357142857144,28
1711,0.3632142857,0.2140603571,0.4602337500,4.6292857142857144,28
1710,0.3635714286,0.2193564286,0.4675563571,4.6292857142857144,28
1709,0.3471428571,0.1941237857,0.4351087500,4.6292857142857144,28
1708,0.3628571429,0.2079703214,0.4584815357,4.6292857142857144,28
1707,0.3610714286,0.1941238214,0.4362568214,4.6292857142857144,28
1706,0.3646428571,0.1989640000,0.4430593929,4.6292857142857144,28
1705,0.3707142857,0.2121001071,0.4620600714,4.6292857142857144,28
1704,0.3753571429,0.2171333571,0.4637986429,4.62925,28
1703,0.3721428571,0.2155036429,0.4622516429,4.62925,28
1702,0.3757142857,0.2206383214,0.4697779643,4.62925,28
1701,0.3785714286,0.2267627143,0.4755476429,4.629214285714285,28
1700,0.3717857143,0.2058840714,0.4471299286,4.629214285714285,28
1699,0.3775000000,0.2127708571,0.4589102500,4.629214285714285,28
1698,0.3835714286,0.2198108214,0.4688873929,4.629214285714285,28
1697,0.3839285714,0.2148302143,0.4635422500,4.629214285714285,28
1696,0.3846428571,0.2214987500,0.4772033214,4.629214285714285,28
1695,0.3857142857,0.2281522857,0.4848202500,4.629214285714285,28
1694,0.3746428571,0.2162081429,0.4688855000,4.629214285714285,28
1693,0.3807142857,0.2218163214,0.4771023214,4.629142857142857,28
1692,0.3817857143,0.2195101786,0.4724654286,4.629142857142857,28
1691,0.3710714286,0.2120731071,0.4636702143,4.629142857142857,28
1690,0.3635714286,0.1986510714,0.4475332500,4.629142857142857,28
1689,0.3721428571,0.2120287500,0.4660559643,4.629142857142857,28
1688,0.3678571429,0.2040840357,0.4527090714,4.629,28
1687,0.3707142857,0.2096621429,0.4664211071,4.629,28
1686,0.3775000000,0.2141295714,0.4730871071,4.628964285714287,28
1685,0.3689285714,0.2119452857,0.4663894643,4.628964285714287,28
1684,0.3764285714,0.2286366429,0.4863530714,4.628964285714287,28
1683,0.3639285714,0.2279265357,0.4830253929,4.628642857142857,28
1682,0.3396428571,0.1914988214,0.4345601429,4.628571428571428,28
1681,0.3421428571,0.1932868571,0.4416929643,4.628571428571428,28
1680,0.3389285714,0.1781473929,0.4189284643,4.6285,28
1679,0.3500000000,0.1903087143,0.4364315357,4.6285,28
1678,0.3557142857,0.1952355357,0.4429752143,4.6285,28
1677,0.3571428571,0.1855698571,0.4284042500,4.628464285714285,28
1676,0.3546428571,0.1891433214,0.4354633214,4.628464285714285,28
1675,0.3567857143,0.1927456786,0.4381758929,4.628321428571428,28
1674,0.3675000000,0.2053678571,0.4522066786,4.628321428571428,28
1673,0.3696428571,0.2004670000,0.4466966071,4.628321428571428,28
1672,0.3678571429,0.2080567143,0.4539121071,4.628321428571428,28
1671,0.3625000000,0.2066268571,0.4525378929,4.628321428571428,28
1670,0.3639285714,0.2024619643,0.4453537500,4.628321428571428,28
1669,0.3632142857,0.1948682500,0.4403762500,4.628321428571428,28
1668,0.3707142857,0.2092497500,0.4606130000,4.628285714285714,28
1667,0.3782142857,0.2249623214,0.4830940714,4.628285714285714,28
1666,0.3839285714,0.2345931786,0.4893473571,4.628285714285714,28
1665,0.3807142857,0.2306643929,0.4861552143,4.628214285714285,28
1664,0.3778571429,0.2283857500,0.4802430000,4.62817857142857,28
1663,0.3557142857,0.1930363929,0.4340861429,4.62817857142857,28
1662,0.3653571429,0.1959233571,0.4417303571,4.62817857142857,28
1661,0.3739285714,0.2092903929,0.4630771071,4.62817857142857,28
1660,0.3675000000,0.2053455000,0.4538172857,4.62817857142857,28
1659,0.3689285714,0.2124906071,0.4600886786,4.628142857142856,28
1658,0.3700000000,0.2177650000,0.4703830000,4.628142857142856,28
1657,0.3617857143,0.2133411786,0.4628488929,4.628142857142856,28
1656,0.3639285714,0.2166020000,0.4665345357,4.628142857142856,28
1655,0.3628571429,0.2105206429,0.4621585714,4.628107142857142,28
1654,0.3589285714,0.1965967500,0.4446508571,4.628107142857142,28
1653,0.3703571429,0.2119904643,0.4669643214,4.628071428571428,28
1652,0.3689285714,0.2185409643,0.4740168214,4.628071428571428,28
1651,0.3760714286,0.2230676786,0.4813652143,4.628071428571428,28
1650,0.3678571429,0.2073323571,0.4588488571,4.628035714285714,28
1649,0.3710714286,0.2134109286,0.4633034643,4.628035714285714,28
1648,0.3796428571,0.2306393929,0.4844900357,4.628035714285714,28
1647,0.3796428571,0.2272961429,0.4737551071,4.628035714285714,28
1646,0.3717857143,0.2163523929,0.4581006071,4.628035714285714,28
1645,0.3535714286,0.1920369286,0.4271817500,4.627892857142856,28
1644,0.3535714286,0.1953633929,0.4341898929,4.627857142857143,28
1643,0.3510714286,0.1882161786,0.4273631429,4.627857142857143,28
1642,0.3557142857,0.1893778214,0.4320262143,4.627821428571428,28
1641,0.3646428571,0.1920322857,0.4307237143,4.627821428571428,28
1640,0.3707142857,0.1967890714,0.4418977500,4.627821428571428,28
1639,0.3785714286,0.2117872500,0.4649011429,4.627821428571428,28
1638,0.3803571429,0.2258293214,0.4854286786,4.627821428571428,28
1637,0.3785714286,0.2329477500,0.4960888571,4.627642857142857,28
1636,0.3721428571,0.2288666071,0.4928208214,4.627571428571429,28
1635,0.3592857143,0.2068574286,0.4636736429,4.627571428571429,28
1634,0.3635714286,0.2027054643,0.4554797500,4.627392857142857,28
1633,0.3746428571,0.2204385000,0.4796454643,4.627357142857143,28
1632,0.3614285714,0.1958122143,0.4484380000,4.627357142857143,28
1631,0.3635714286,0.2007500000,0.4544816429,4.627321428571428,28
1630,0.3717857143,0.2175993929,0.4742130000,4.627321428571428,28
1629,0.3810714286,0.2210652500,0.4811009286,4.627321428571428,28
1628,0.3821428571,0.2273451786,0.4844100000,4.627321428571428,28
1627,0.3660714286,0.1962008929,0.4359388571,4.627321428571428,28
1626,0.3617857143,0.1924233929,0.4354344643,4.627285714285714,28
1625,0.3707142857,0.1990643214,0.4468435000,4.627214285714286,28
1624,0.3775000000,0.2146370714,0.4662822857,4.627214285714286,28
1623,0.3842857143,0.2224354286,0.4717977857,4.627178571428572,28
1622,0.3853571429,0.2301987143,0.4827698929,4.627107142857143,28
1621,0.3850000000,0.2181254286,0.4693023929,4.627107142857143,28
1620,0.3917857143,0.2251346429,0.4761340000,4.6270357142857135,28
1619,0.3785714286,0.2078728214,0.4544522143,4.6270357142857135,28
1618,0.3735714286,0.1998016786,0.4393630714,4.627,28
1617,0.3646428571,0.1923872143,0.4341915000,4.627,28
1616,0.3660714286,0.1979880714,0.4418905714,4.627,28
1615,0.3767857143,0.2150300357,0.4660198571,4.627,28
1614,0.3750000000,0.2119420357,0.4616948214,4.627,28
1613,0.3732142857,0.2071153571,0.4575712500,4.626964285714285,28
1612,0.3871428571,0.2242937143,0.4762420000,4.6269285714285715,28
1611,0.3842857143,0.2197300714,0.4682765714,4.626892857142857,28
1610,0.3885714286,0.2266031786,0.4781920000,4.626892857142857,28
1609,0.3660714286,0.2030526786,0.4475440714,4.6265,28
1608,0.3539285714,0.1942131786,0.4365197143,4.626357142857143,28
1607,0.3510714286,0.1887381071,0.4330746429,4.626357142857143,28
1606,0.3553571429,0.1914357143,0.4383002857,4.626285714285714,28
1605,0.3650000000,0.2055459643,0.4588730357,4.626285714285714,28
1604,0.3700000000,0.2117998929,0.4651346786,4.626285714285714,28
1603,0.3739285714,0.2187038214,0.4714933571,4.626285714285714,28
1602,0.3621428571,0.2010360000,0.4463613571,4.626107142857143,28
1601,0.3617857143,0.1938475000,0.4396326071,4.626071428571429,28
1600,0.3667857143,0.1982589286,0.4464688214,4.626071428571429,28
1599,0.3657142857,0.1948847857,0.4367129286,4.625928571428572,28
1598,0.3685714286,0.2018952857,0.4480469643,4.625928571428572,28
1597,0.3825000000,0.2185538214,0.4740176071,4.625928571428572,28
1596,0.3810714286,0.2249037143,0.4789445000,4.625928571428572,28
1595,0.3689285714,0.2119641786,0.4565740357,4.625928571428572,28
1594,0.3600000000,0.2096402143,0.4533891786,4.6258928571428575,28
1593,0.3578571429,0.2034803929,0.4412164643,4.6258928571428575,28
1592,0.3628571429,0.2107929286,0.4511253929,4.6258928571428575,28
