generation,avg_fitness_div,avg_hamming_div,avg_nntd_div,avg_maxfitness,COUNT(*)
1909,0.7317000000,0.4997925200,0.8478344100,4.293139999999999,100
1908,0.7287000000,0.4998164700,0.8484135200,4.293139999999999,100
1907,0.7296000000,0.4998175600,0.8484899800,4.293139999999999,100
1906,0.7302000000,0.4997991000,0.8476002300,4.293139999999999,100
1905,0.7322000000,0.4998113800,0.8490214200,4.293139999999999,100
1904,0.7315000000,0.4997977900,0.8476032300,4.293139999999999,100
1903,0.7321000000,0.4998154700,0.8471298400,4.292869999999999,100
1902,0.7314000000,0.4998049000,0.8482965300,4.292599999999998,100
1901,0.7290000000,0.4998643500,0.8478267800,4.292599999999998,100
1900,0.7344000000,0.4998526900,0.8493630400,4.292599999999998,100
1899,0.7305000000,0.4998526800,0.8466702800,4.292599999999998,100
1898,0.7337000000,0.4998459400,0.8477421300,4.292599999999998,100
1897,0.7310000000,0.4997741500,0.8481969600,4.292599999999998,100
1896,0.7308000000,0.4998066100,0.8478193500,4.292369999999999,100
1895,0.7307000000,0.4998487900,0.8489284700,4.292369999999999,100
1894,0.7336000000,0.4998390700,0.8483648700,4.292369999999999,100
1893,0.7310000000,0.4998359200,0.8470345400,4.2923399999999985,100
1892,0.7320000000,0.4998253900,0.8475422500,4.2923399999999985,100
1891,0.7320000000,0.4998149100,0.8467300400,4.2923399999999985,100
1890,0.7313000000,0.4998269900,0.8466827100,4.2923399999999985,100
1889,0.7279000000,0.4998134700,0.8477557300,4.2923399999999985,100
1888,0.7318000000,0.4998553700,0.8490112400,4.2923399999999985,100
1887,0.7305000000,0.4998298500,0.8477404000,4.2923399999999985,100
1886,0.7290000000,0.4998020600,0.8470917800,4.2923399999999985,100
1885,0.7289000000,0.4998104900,0.8479183800,4.2923399999999985,100
1884,0.7294000000,0.4998011400,0.8469877600,4.2923399999999985,100
1883,0.7331000000,0.4998017100,0.8462104700,4.2923399999999985,100
1882,0.7337000000,0.4998316700,0.8471191600,4.2923399999999985,100
1881,0.7331000000,0.4998140100,0.8469389900,4.2923399999999985,100
1880,0.7319000000,0.4998160700,0.8477579300,4.2923399999999985,100
1879,0.7307000000,0.4998078100,0.8474298400,4.2923399999999985,100
1878,0.7291000000,0.4998144200,0.8483586700,4.2923399999999985,100
1877,0.7344000000,0.4998030300,0.8471025200,4.2923399999999985,100
1876,0.7328000000,0.4998062400,0.8472306600,4.2923399999999985,100
1875,0.7305000000,0.4998278500,0.8499258800,4.2923399999999985,100
1874,0.7313000000,0.4998210200,0.8470191500,4.2923399999999985,100
1873,0.7327000000,0.4998348000,0.8484788700,4.2923399999999985,100
1872,0.7289000000,0.4997959900,0.8467736200,4.2923399999999985,100
1871,0.7312000000,0.4997903400,0.8485559400,4.2923399999999985,100
1870,0.7318000000,0.4998558400,0.8484958100,4.2923399999999985,100
1869,0.7316000000,0.4998275500,0.8475572900,4.2923399999999985,100
1868,0.7279000000,0.4998144600,0.8479055600,4.2923399999999985,100
1867,0.7324000000,0.4997982100,0.8476010500,4.2923399999999985,100
1866,0.7275000000,0.4998089100,0.8485132100,4.2923399999999985,100
1865,0.7318000000,0.4998045500,0.8478436500,4.2923399999999985,100
1864,0.7318000000,0.4998596200,0.8486275800,4.2923399999999985,100
1863,0.7350000000,0.4998325000,0.8476840600,4.2923399999999985,100
1862,0.7310000000,0.4998445700,0.8477775400,4.2923399999999985,100
1861,0.7323000000,0.4998287900,0.8479826400,4.2923399999999985,100
1860,0.7339000000,0.4998502500,0.8476127000,4.2923399999999985,100
1859,0.7317000000,0.4998492500,0.8476735900,4.291579999999999,100
1858,0.7352000000,0.4998139300,0.8473855600,4.291579999999999,100
1857,0.7331000000,0.4998244100,0.8476275700,4.291579999999999,100
1856,0.7332000000,0.4998120700,0.8485143200,4.291579999999999,100
1855,0.7297000000,0.4997951700,0.8470004900,4.291579999999999,100
1854,0.7319000000,0.4998504800,0.8476456300,4.291579999999999,100
1853,0.7317000000,0.4998456200,0.8474192100,4.291579999999999,100
1852,0.7305000000,0.4998421000,0.8477219600,4.291579999999999,100
1851,0.7346000000,0.4998129100,0.8484349700,4.291579999999999,100
1850,0.7325000000,0.4997817800,0.8480012600,4.291579999999999,100
1849,0.7339000000,0.4998188000,0.8483671400,4.291579999999999,100
1848,0.7311000000,0.4998261600,0.8491577300,4.291579999999999,100
1847,0.7297000000,0.4998299300,0.8481972300,4.291579999999999,100
1846,0.7322000000,0.4998368000,0.8474209900,4.291579999999999,100
1845,0.7319000000,0.4998125600,0.8473714800,4.291579999999999,100
1844,0.7318000000,0.4998413100,0.8487862500,4.291579999999999,100
1843,0.7310000000,0.4998323600,0.8489788700,4.291579999999999,100
1842,0.7294000000,0.4998054000,0.8475552200,4.291579999999999,100
1841,0.7307000000,0.4998212800,0.8469140600,4.291569999999998,100
1840,0.7359000000,0.4998496900,0.8485067100,4.291569999999998,100
1839,0.7328000000,0.4998342700,0.8473854600,4.291569999999998,100
1838,0.7314000000,0.4998373100,0.8480832900,4.291569999999998,100
1837,0.7326000000,0.4998584500,0.8489193900,4.291569999999998,100
1836,0.7318000000,0.4998615900,0.8472702400,4.291569999999998,100
1835,0.7300000000,0.4998167200,0.8479615900,4.291569999999998,100
1834,0.7320000000,0.4998012200,0.8486946000,4.291569999999998,100
1833,0.7297000000,0.4998351900,0.8481535500,4.291569999999998,100
1832,0.7317000000,0.4998136000,0.8477149000,4.291569999999998,100
1831,0.7336000000,0.4998466200,0.8468769700,4.291569999999998,100
1830,0.7328000000,0.4998648000,0.8472374000,4.291569999999998,100
1829,0.7344000000,0.4998156400,0.8472403000,4.291569999999998,100
1828,0.7348000000,0.4998490500,0.8475724500,4.291569999999998,100
1827,0.7320000000,0.4998130000,0.8484994200,4.291449999999998,100
1826,0.7342000000,0.4998317000,0.8474647600,4.291449999999998,100
1825,0.7305000000,0.4998465200,0.8456107000,4.291449999999998,100
1824,0.7346000000,0.4997660200,0.8475593200,4.291449999999998,100
1823,0.7299000000,0.4998320400,0.8464818900,4.291449999999998,100
1822,0.7289000000,0.4997809700,0.8473037800,4.291449999999998,100
1821,0.7360000000,0.4998349900,0.8484420700,4.291449999999998,100
1820,0.7359000000,0.4998073800,0.8475105100,4.291099999999998,100
1819,0.7289000000,0.4998087400,0.8471121800,4.291099999999998,100
1818,0.7333000000,0.4998432900,0.8474570400,4.291099999999998,100
1817,0.7340000000,0.4998161700,0.8480501000,4.289949999999998,100
1816,0.7293000000,0.4998095000,0.8472247400,4.289949999999998,100
1815,0.7335000000,0.4998302900,0.8465066400,4.289949999999998,100
1814,0.7322000000,0.4998377200,0.8482644700,4.289949999999998,100
1813,0.7311000000,0.4997867100,0.8482387900,4.289949999999998,100
1812,0.7277000000,0.4998458200,0.8488716500,4.289949999999998,100
1811,0.7299000000,0.4998637000,0.8466031000,4.289949999999998,100
1810,0.7289000000,0.4998317500,0.8473738100,4.289949999999998,100
1809,0.7252000000,0.4998160900,0.8465149200,4.289949999999998,100
1808,0.7287000000,0.4998104100,0.8474167100,4.289949999999998,100
1807,0.7317000000,0.4998410300,0.8467354700,4.289949999999998,100
1806,0.7302000000,0.4998193400,0.8489012200,4.289949999999998,100
1805,0.7281000000,0.4998312300,0.8488032600,4.289949999999998,100
1804,0.7315000000,0.4998138700,0.8470004000,4.289949999999998,100
1803,0.7283000000,0.4998035000,0.8485414800,4.289949999999998,100
1802,0.7337000000,0.4998184800,0.8487097600,4.289949999999998,100
1801,0.7302000000,0.4998471400,0.8470525200,4.289949999999998,100
1800,0.7303000000,0.4998474700,0.8478118100,4.289949999999998,100
1799,0.7296000000,0.4998059600,0.8480771600,4.289949999999998,100
1798,0.7328000000,0.4998570000,0.8480454200,4.289949999999998,100
1797,0.7304000000,0.4998549700,0.8465686600,4.289949999999998,100
1796,0.7273000000,0.4998081000,0.8480321700,4.289949999999998,100
1795,0.7325000000,0.4998369400,0.8490722900,4.289949999999998,100
1794,0.7283000000,0.4998140200,0.8470917500,4.289949999999998,100
1793,0.7322000000,0.4998481300,0.8473338100,4.289949999999998,100
1792,0.7303000000,0.4998133900,0.8479014100,4.289949999999998,100
1791,0.7299000000,0.4998179200,0.8478827800,4.289949999999998,100
1790,0.7324000000,0.4998050900,0.8487079000,4.289949999999998,100
1789,0.7338000000,0.4998414900,0.8486797200,4.289949999999998,100
1788,0.7319000000,0.4997999400,0.8474898100,4.289949999999998,100
1787,0.7323000000,0.4997855600,0.8465037500,4.289579999999998,100
1786,0.7331000000,0.4998170300,0.8477483200,4.289579999999998,100
1785,0.7280000000,0.4998206200,0.8472082400,4.289579999999998,100
1784,0.7306000000,0.4997789700,0.8467493800,4.289579999999998,100
1783,0.7331000000,0.4997746500,0.8492395300,4.289579999999998,100
1782,0.7285000000,0.4998428900,0.8472082400,4.289389999999998,100
1781,0.7318000000,0.4998248200,0.8476994400,4.289389999999998,100
1780,0.7325000000,0.4998251600,0.8483051300,4.289389999999998,100
1779,0.7301000000,0.4998368400,0.8480262000,4.289389999999998,100
1778,0.7305000000,0.4998078600,0.8477732100,4.289389999999998,100
1777,0.7341000000,0.4998256400,0.8468490300,4.289389999999998,100
1776,0.7322000000,0.4997689900,0.8484362400,4.289389999999998,100
1775,0.7323000000,0.4997978800,0.8478068600,4.289389999999998,100
1774,0.7311000000,0.4998019000,0.8489731500,4.289389999999998,100
1773,0.7290000000,0.4998446900,0.8482807500,4.289389999999998,100
1772,0.7339000000,0.4998253000,0.8479507700,4.289389999999998,100
1771,0.7309000000,0.4998167000,0.8467242600,4.289389999999998,100
1770,0.7342000000,0.4997914900,0.8480116600,4.289389999999998,100
1769,0.7295000000,0.4998021900,0.8479123200,4.289389999999998,100
1768,0.7327000000,0.4998261300,0.8471574300,4.289389999999998,100
1767,0.7281000000,0.4998145900,0.8481828600,4.289389999999998,100
1766,0.7275000000,0.4998257300,0.8481651000,4.289389999999998,100
1765,0.7268000000,0.4998137900,0.8472568500,4.289389999999998,100
1764,0.7340000000,0.4997922900,0.8497203200,4.289389999999998,100
1763,0.7294000000,0.4998071200,0.8477362500,4.289389999999998,100
1762,0.7336000000,0.4998305700,0.8474326400,4.289389999999998,100
1761,0.7307000000,0.4997995200,0.8487898000,4.289389999999998,100
1760,0.7308000000,0.4997998100,0.8473262000,4.289389999999998,100
1759,0.7315000000,0.4997926200,0.8479858800,4.289389999999998,100
1758,0.7305000000,0.4998250900,0.8482403900,4.289389999999998,100
1757,0.7266000000,0.4998190900,0.8479149800,4.289119999999998,100
1756,0.7306000000,0.4998239000,0.8480182400,4.289119999999998,100
1755,0.7289000000,0.4998030300,0.8486045500,4.289119999999998,100
1754,0.7282000000,0.4998023900,0.8472047500,4.289119999999998,100
1753,0.7336000000,0.4998229200,0.8483446900,4.289119999999998,100
1752,0.7313000000,0.4998256800,0.8481644000,4.289119999999998,100
1751,0.7303000000,0.4998111100,0.8479375900,4.289119999999998,100
1750,0.7318000000,0.4998367300,0.8485060100,4.289119999999998,100
1749,0.7320000000,0.4998044600,0.8479947200,4.289119999999998,100
1748,0.7301000000,0.4998550500,0.8474750600,4.289119999999998,100
1747,0.7329000000,0.4997952100,0.8484540600,4.289119999999998,100
1746,0.7319000000,0.4998025800,0.8477742900,4.289119999999998,100
1745,0.7286000000,0.4998152500,0.8477970000,4.289119999999998,100
1744,0.7325000000,0.4998453600,0.8480220100,4.289119999999998,100
1743,0.7267000000,0.4998148900,0.8476425500,4.289119999999998,100
1742,0.7304000000,0.4998426800,0.8476102600,4.289119999999998,100
1741,0.7310000000,0.4998512600,0.8479239300,4.289119999999998,100
1740,0.7311000000,0.4998489500,0.8477515700,4.289119999999998,100
1739,0.7290000000,0.4998279600,0.8477389000,4.289119999999998,100
1738,0.7328000000,0.4998109300,0.8476396500,4.289119999999998,100
1737,0.7323000000,0.4998372200,0.8473450000,4.289119999999998,100
1736,0.7301000000,0.4998400500,0.8475100600,4.289119999999998,100
1735,0.7290000000,0.4998371600,0.8479755200,4.289119999999998,100
1734,0.7294000000,0.4998126300,0.8470722500,4.289119999999998,100
1733,0.7331000000,0.4998436000,0.8479770500,4.289119999999998,100
1732,0.7304000000,0.4998575700,0.8489325700,4.289119999999998,100
1731,0.7301000000,0.4998705300,0.8481023400,4.289119999999998,100
1730,0.7318000000,0.4998141900,0.8478062300,4.289119999999998,100
1729,0.7298000000,0.4998417300,0.8490812200,4.289119999999998,100
1728,0.7322000000,0.4998199800,0.8474195100,4.289119999999998,100
1727,0.7284000000,0.4998147400,0.8478413500,4.289119999999998,100
1726,0.7328000000,0.4998340500,0.8471909700,4.289099999999999,100
1725,0.7273000000,0.4998189800,0.8490153000,4.289099999999999,100
1724,0.7301000000,0.4998471700,0.8467455200,4.289099999999999,100
1723,0.7349000000,0.4998373000,0.8479648800,4.289099999999999,100
1722,0.7318000000,0.4998206500,0.8483188000,4.289099999999999,100
1721,0.7334000000,0.4998144700,0.8465301800,4.289099999999999,100
1720,0.7287000000,0.4998214500,0.8473152400,4.289099999999999,100
1719,0.7325000000,0.4998155400,0.8479819800,4.289099999999999,100
1718,0.7301000000,0.4998103200,0.8464914500,4.289099999999999,100
1717,0.7294000000,0.4998059500,0.8469537500,4.289099999999999,100
1716,0.7316000000,0.4998142200,0.8473547300,4.289099999999999,100
1715,0.7299000000,0.4998386200,0.8472349600,4.289099999999999,100
1714,0.7308000000,0.4998031000,0.8477258900,4.289099999999999,100
1713,0.7282000000,0.4998197400,0.8475482600,4.289099999999999,100
1712,0.7291000000,0.4998402300,0.8473515200,4.289099999999999,100
1711,0.7301000000,0.4997684500,0.8465812700,4.289099999999999,100
1710,0.7336000000,0.4998227200,0.8490918900,4.289099999999999,100
1709,0.7292000000,0.4998430300,0.8487907400,4.289099999999999,100
1708,0.7307000000,0.4998092900,0.8488716800,4.289099999999999,100
1707,0.7290000000,0.4998113100,0.8476261900,4.289099999999999,100
1706,0.7300000000,0.4997794200,0.8480784800,4.289099999999999,100
1705,0.7295000000,0.4998108500,0.8471830500,4.289099999999999,100
1704,0.7328000000,0.4998372300,0.8482083600,4.289099999999999,100
1703,0.7284000000,0.4998609100,0.8471225900,4.289099999999999,100
1702,0.7318000000,0.4998225700,0.8476380100,4.288989999999998,100
1701,0.7270000000,0.4997983200,0.8478383300,4.288989999999998,100
1700,0.7292000000,0.4998459200,0.8488501800,4.288989999999998,100
1699,0.7267000000,0.4998382300,0.8476974700,4.288989999999998,100
1698,0.7302000000,0.4998145900,0.8474632300,4.288989999999998,100
1697,0.7301000000,0.4998234500,0.8468267900,4.288989999999998,100
1696,0.7311000000,0.4997975500,0.8464490600,4.288989999999998,100
1695,0.7290000000,0.4998137200,0.8482168600,4.288989999999998,100
1694,0.7309000000,0.4997850300,0.8474145800,4.288989999999998,100
1693,0.7301000000,0.4998139900,0.8472376800,4.288989999999998,100
1692,0.7275000000,0.4997645300,0.8481619800,4.288989999999998,100
1691,0.7294000000,0.4997973300,0.8470589800,4.288989999999998,100
1690,0.7296000000,0.4997760400,0.8474355400,4.288989999999998,100
1689,0.7294000000,0.4998050500,0.8489327100,4.288989999999998,100
1688,0.7289000000,0.4997869900,0.8477648300,4.288989999999998,100
1687,0.7315000000,0.4998326500,0.8483377500,4.288989999999998,100
1686,0.7268000000,0.4998200600,0.8473254600,4.288989999999998,100
1685,0.7291000000,0.4998367600,0.8481830900,4.288989999999998,100
1684,0.7325000000,0.4997912700,0.8472520900,4.288989999999998,100
1683,0.7301000000,0.4997935300,0.8474429400,4.288989999999998,100
1682,0.7315000000,0.4997873000,0.8474887800,4.288989999999998,100
1681,0.7304000000,0.4998748300,0.8486032500,4.288989999999998,100
1680,0.7321000000,0.4998034600,0.8489848900,4.288989999999998,100
1679,0.7291000000,0.4998155300,0.8483498300,4.288989999999998,100
1678,0.7322000000,0.4998031000,0.8470656100,4.288989999999998,100
1677,0.7301000000,0.4997916400,0.8486017200,4.288989999999998,100
1676,0.7281000000,0.4998271400,0.8484161300,4.288989999999998,100
1675,0.7294000000,0.4998040400,0.8475008300,4.288989999999998,100
1674,0.7316000000,0.4998171400,0.8466545700,4.288989999999998,100
1673,0.7264000000,0.4998130200,0.8480666400,4.288989999999998,100
1672,0.7319000000,0.4998071800,0.8481796600,4.288989999999998,100
1671,0.7301000000,0.4998284900,0.8481741200,4.288989999999998,100
1670,0.7268000000,0.4998189600,0.8476795800,4.288989999999998,100
1669,0.7284000000,0.4998264900,0.8479023400,4.288989999999998,100
1668,0.7274000000,0.4998427200,0.8489637100,4.288369999999998,100
1667,0.7294000000,0.4997777100,0.8479382000,4.288369999999998,100
1666,0.7277000000,0.4998064600,0.8473983100,4.288369999999998,100
1665,0.7307000000,0.4998239400,0.8475916700,4.288369999999998,100
1664,0.7329000000,0.4997885600,0.8482221600,4.288369999999998,100
1663,0.7322000000,0.4998609000,0.8474369200,4.288369999999998,100
1662,0.7317000000,0.4998547500,0.8482867600,4.288369999999998,100
1661,0.7320000000,0.4998384400,0.8484038300,4.288369999999998,100
1660,0.7310000000,0.4998180600,0.8474985100,4.288369999999998,100
1659,0.7313000000,0.4998298800,0.8478640600,4.288369999999998,100
1658,0.7300000000,0.4998411900,0.8485772000,4.288369999999998,100
1657,0.7331000000,0.4998010400,0.8483149200,4.288369999999998,100
1656,0.7243000000,0.4998291200,0.8471998800,4.288369999999998,100
1655,0.7309000000,0.4998256100,0.8468184600,4.288369999999998,100
1654,0.7319000000,0.4998278000,0.8477518900,4.288369999999998,100
1653,0.7317000000,0.4998196100,0.8470747600,4.288369999999998,100
1652,0.7311000000,0.4998381000,0.8486942500,4.288369999999998,100
1651,0.7307000000,0.4998363000,0.8476195900,4.288369999999998,100
1650,0.7323000000,0.4998328400,0.8488072300,4.288369999999998,100
1649,0.7297000000,0.4997931600,0.8476328900,4.288369999999998,100
1648,0.7317000000,0.4997984600,0.8473315300,4.288369999999998,100
1647,0.7274000000,0.4998346200,0.8489362200,4.288369999999998,100
1646,0.7286000000,0.4998040700,0.8473049300,4.288239999999998,100
1645,0.7261000000,0.4998320800,0.8478102900,4.288239999999998,100
1644,0.7312000000,0.4998235400,0.8478139000,4.288239999999998,100
1643,0.7296000000,0.4998274000,0.8480617700,4.288239999999998,100
1642,0.7320000000,0.4998248500,0.8474799500,4.288239999999998,100
1641,0.7324000000,0.4998073300,0.8482592900,4.288239999999998,100
1640,0.7286000000,0.4998229400,0.8476771000,4.287509999999998,100
1639,0.7320000000,0.4997941300,0.8487830900,4.287509999999998,100
1638,0.7294000000,0.4997819900,0.8485871600,4.287509999999998,100
1637,0.7301000000,0.4998413300,0.8468875500,4.287509999999998,100
1636,0.7254000000,0.4998297900,0.8488716100,4.287509999999998,100
1635,0.7327000000,0.4998768400,0.8482439100,4.287509999999998,100
1634,0.7339000000,0.4998272100,0.8471964300,4.287509999999998,100
1633,0.7269000000,0.4998229400,0.8474315100,4.287509999999998,100
1632,0.7279000000,0.4998445100,0.8473197300,4.287509999999998,100
1631,0.7291000000,0.4997987200,0.8487051800,4.287509999999998,100
1630,0.7275000000,0.4997950300,0.8479833600,4.287509999999998,100
1629,0.7283000000,0.4998334400,0.8475265400,4.287509999999998,100
1628,0.7243000000,0.4998225100,0.8484089500,4.287509999999998,100
1627,0.7286000000,0.4997688700,0.8484644300,4.287509999999998,100
1626,0.7323000000,0.4998150400,0.8478401300,4.287509999999998,100
1625,0.7314000000,0.4998648100,0.8471605000,4.287509999999998,100
1624,0.7286000000,0.4998186300,0.8488218900,4.287509999999998,100
1623,0.7317000000,0.4998318900,0.8480522500,4.287509999999998,100
1622,0.7318000000,0.4998106700,0.8465668700,4.287509999999998,100
1621,0.7312000000,0.4998175200,0.8480487300,4.287509999999998,100
1620,0.7321000000,0.4998126200,0.8487940600,4.287509999999998,100
1619,0.7302000000,0.4998006200,0.8483008900,4.287509999999998,100
1618,0.7325000000,0.4997864800,0.8482514300,4.287509999999998,100
1617,0.7270000000,0.4998233000,0.8479171300,4.287509999999998,100
1616,0.7312000000,0.4998234200,0.8481074700,4.287509999999998,100
1615,0.7304000000,0.4997925900,0.8483273800,4.287509999999998,100
1614,0.7294000000,0.4998300100,0.8483849900,4.287509999999998,100
1613,0.7315000000,0.4998023500,0.8479491800,4.287509999999998,100
1612,0.7306000000,0.4998186500,0.8483661300,4.287509999999998,100
1611,0.7343000000,0.4998168600,0.8478675600,4.287509999999998,100
1610,0.7254000000,0.4998332000,0.8473920200,4.287509999999998,100
1609,0.7265000000,0.4998254600,0.8469990800,4.287509999999998,100
1608,0.7309000000,0.4998284900,0.8475174600,4.287159999999998,100
1607,0.7293000000,0.4998534600,0.8483809000,4.287159999999998,100
1606,0.7318000000,0.4997983800,0.8479848100,4.287159999999998,100
1605,0.7316000000,0.4997905000,0.8485463400,4.287159999999998,100
1604,0.7267000000,0.4998360300,0.8476475700,4.287159999999998,100
1603,0.7343000000,0.4998075100,0.8491949000,4.287159999999998,100
1602,0.7333000000,0.4998040200,0.8487895700,4.287159999999998,100
1601,0.7350000000,0.4998242600,0.8469708200,4.287159999999998,100
1600,0.7316000000,0.4997936100,0.8475472700,4.287159999999998,100
1599,0.7314000000,0.4998592000,0.8482317100,4.287159999999998,100
1598,0.7335000000,0.4998383700,0.8472363600,4.287159999999998,100
1597,0.7256000000,0.4998391800,0.8495271400,4.287159999999998,100
