generation,avg(diversity),avg(p.max_fitness),max(p.max_fitness),COUNT(*)
1918,0.0345118378,24.07562162162163,53.808,37
1917,0.0315971081,24.07562162162163,53.808,37
1916,0.0309327297,24.07562162162163,53.808,37
1915,0.0317206486,24.07562162162163,53.808,37
1914,0.0319479459,24.07562162162163,53.808,37
1913,0.0355484865,24.07562162162163,53.808,37
1912,0.0325653514,24.07562162162163,53.808,37
1911,0.0358036757,24.07562162162163,53.808,37
1910,0.0330729459,24.07562162162163,53.808,37
1909,0.0342820000,24.07562162162163,53.808,37
1908,0.0321178108,24.07562162162163,53.808,37
1907,0.0338675676,24.07562162162163,53.808,37
1906,0.0315099459,24.07562162162163,53.808,37
1905,0.0320754595,24.07562162162163,53.808,37
1904,0.0313528919,24.07562162162163,53.808,37
1903,0.0302745405,24.07562162162163,53.808,37
1902,0.0326489730,24.07562162162163,53.808,37
1901,0.0334032162,24.07562162162163,53.808,37
1900,0.0318224054,24.07562162162163,53.808,37
1899,0.0330417568,24.07562162162163,53.808,37
1898,0.0324101351,24.07562162162163,53.808,37
1897,0.0324970270,24.07562162162163,53.808,37
1896,0.0324333514,24.07562162162163,53.808,37
1895,0.0328865405,24.07562162162163,53.808,37
1894,0.0337618378,24.07562162162163,53.808,37
1893,0.0326799459,24.07562162162163,53.808,37
1892,0.0309519459,24.07562162162163,53.808,37
1891,0.0328988378,24.07562162162163,53.808,37
1890,0.0329738919,24.07562162162163,53.808,37
1889,0.0334449459,24.07562162162163,53.808,37
1888,0.0328392432,24.07562162162163,53.808,37
1887,0.0318341622,24.07562162162163,53.808,37
1886,0.0322627838,24.07562162162163,53.808,37
1885,0.0308194054,24.07562162162163,53.808,37
1884,0.0321108378,24.07562162162163,53.808,37
1883,0.0313376486,24.07562162162163,53.808,37
1882,0.0343483243,24.07562162162163,53.808,37
1881,0.0320388649,24.07562162162163,53.808,37
1880,0.0345525405,24.07562162162163,53.808,37
1879,0.0326196757,24.07562162162163,53.808,37
1878,0.0331488649,24.07562162162163,53.808,37
1877,0.0327245135,24.07562162162163,53.808,37
1876,0.0340156486,24.07562162162163,53.808,37
1875,0.0332345946,24.07562162162163,53.808,37
1874,0.0345355405,24.07562162162163,53.808,37
1873,0.0289594595,24.07562162162163,53.808,37
1872,0.0330861622,24.07562162162163,53.808,37
1871,0.0323441622,24.07562162162163,53.808,37
1870,0.0324797568,24.07562162162163,53.808,37
1869,0.0305252432,24.07562162162163,53.808,37
1868,0.0320567297,24.07562162162163,53.808,37
1867,0.0343486216,24.07562162162163,53.808,37
1866,0.0329937568,24.07562162162163,53.808,37
1865,0.0332483514,24.07562162162163,53.808,37
1864,0.0315741622,24.07562162162163,53.808,37
1863,0.0335384595,24.07562162162163,53.808,37
1862,0.0297717027,24.07562162162163,53.808,37
1861,0.0330362973,24.07562162162163,53.808,37
1860,0.0327873784,24.07562162162163,53.808,37
1859,0.0327655405,24.07562162162163,53.808,37
1858,0.0336215405,24.07562162162163,53.808,37
1857,0.0350370541,24.07562162162163,53.808,37
1856,0.0339149730,24.07562162162163,53.808,37
1855,0.0325798108,24.07562162162163,53.808,37
1854,0.0344485405,24.07562162162163,53.808,37
1853,0.0348997027,24.07562162162163,53.808,37
1852,0.0345157838,24.07562162162163,53.808,37
1851,0.0349052162,24.07562162162163,53.808,37
1850,0.0328318108,24.07562162162163,53.808,37
1849,0.0368200541,24.07562162162163,53.808,37
1848,0.0338918919,24.07562162162163,53.808,37
1847,0.0335305135,24.07562162162163,53.808,37
1846,0.0328915405,24.07562162162163,53.808,37
1845,0.0337196216,24.07562162162163,53.808,37
1844,0.0330069730,24.07562162162163,53.808,37
1843,0.0327996486,24.07562162162163,53.808,37
1842,0.0342832973,24.07562162162163,53.808,37
1841,0.0336405405,24.07562162162163,53.808,37
1840,0.0344669189,24.07562162162163,53.808,37
1839,0.0364392703,24.07562162162163,53.808,37
1838,0.0360706216,24.07562162162163,53.808,37
1837,0.0338249459,24.07562162162163,53.808,37
1836,0.0306781622,24.07562162162163,53.808,37
1835,0.0341973784,24.07562162162163,53.808,37
1834,0.0336814054,24.07562162162163,53.808,37
1833,0.0333648919,24.07562162162163,53.808,37
1832,0.0306375946,24.07562162162163,53.808,37
1831,0.0355234865,24.07562162162163,53.808,37
1830,0.0357474324,24.07562162162163,53.808,37
1829,0.0326237568,24.07562162162163,53.808,37
1828,0.0345315405,24.07562162162163,53.808,37
1827,0.0329533514,24.07562162162163,53.808,37
1826,0.0333423514,24.07562162162163,53.808,37
1825,0.0325009189,24.07562162162163,53.808,37
1824,0.0363690811,24.07562162162163,53.808,37
1823,0.0332047568,24.07562162162163,53.808,37
1822,0.0337347297,24.07562162162163,53.808,37
1821,0.0337407297,24.07562162162163,53.808,37
1820,0.0357904054,24.07562162162163,53.808,37
1819,0.0359538108,24.07562162162163,53.808,37
1818,0.0339595405,24.07562162162163,53.808,37
1817,0.0354018919,24.07562162162163,53.808,37
1816,0.0344075946,24.07562162162163,53.808,37
1815,0.0322599459,24.07562162162163,53.808,37
1814,0.0352129730,24.07562162162163,53.808,37
1813,0.0334115135,24.07562162162163,53.808,37
1812,0.0334779189,24.07562162162163,53.808,37
1811,0.0339041892,24.07562162162163,53.808,37
1810,0.0349229730,24.07562162162163,53.808,37
1809,0.0343758378,24.07562162162163,53.808,37
1808,0.0343594054,24.07562162162163,53.808,37
1807,0.0374378378,24.07562162162163,53.808,37
1806,0.0336260000,24.07562162162163,53.808,37
1805,0.0359840000,24.07562162162163,53.808,37
1804,0.0350827568,24.07562162162163,53.808,37
1803,0.0329273514,24.07562162162163,53.808,37
1802,0.0324424865,24.07562162162163,53.808,37
1801,0.0369892162,24.07562162162163,53.808,37
1800,0.0327537027,24.07562162162163,53.808,37
1799,0.0340558649,24.07562162162163,53.808,37
1798,0.0353171081,24.07562162162163,53.808,37
1797,0.0343153514,24.07562162162163,53.808,37
1796,0.0317162432,24.07562162162163,53.808,37
1795,0.0340561351,24.07562162162163,53.808,37
1794,0.0359523784,24.07562162162163,53.808,37
1793,0.0352449730,24.07562162162163,53.808,37
1792,0.0345222703,24.07562162162163,53.808,37
1791,0.0353586216,24.07562162162163,53.808,37
1790,0.0349206757,24.07562162162163,53.808,37
1789,0.0339760270,24.07562162162163,53.808,37
1788,0.0352989189,24.07562162162163,53.808,37
1787,0.0357960541,24.07562162162163,53.808,37
1786,0.0343090541,24.07562162162163,53.808,37
1785,0.0350474865,24.07562162162163,53.808,37
1784,0.0334846216,24.07562162162163,53.808,37
1783,0.0363997838,24.07562162162163,53.808,37
1782,0.0326268378,24.07562162162163,53.808,37
1781,0.0361673784,24.07562162162163,53.808,37
1780,0.0342346757,24.07562162162163,53.808,37
1779,0.0359496757,24.07562162162163,53.808,37
1778,0.0382247838,24.07562162162163,53.808,37
1777,0.0351732162,24.07562162162163,53.808,37
1776,0.0357177297,24.07562162162163,53.808,37
1775,0.0354314595,24.07562162162163,53.808,37
1774,0.0331787297,24.07562162162163,53.808,37
1773,0.0355970270,24.07562162162163,53.808,37
1772,0.0349959730,24.07562162162163,53.808,37
1771,0.0369087027,24.07562162162163,53.808,37
1770,0.0336339459,24.07562162162163,53.808,37
1769,0.0338836486,24.07562162162163,53.808,37
1768,0.0363769189,24.07562162162163,53.808,37
1767,0.0347694054,24.07562162162163,53.808,37
1766,0.0344344865,24.07562162162163,53.808,37
1765,0.0342619459,24.07562162162163,53.808,37
1764,0.0351633784,24.07562162162163,53.808,37
1763,0.0331572162,24.07562162162163,53.808,37
1762,0.0346067568,24.07562162162163,53.808,37
1761,0.0368174595,24.07562162162163,53.808,37
1760,0.0325664054,24.07562162162163,53.808,37
1759,0.0367679730,24.07562162162163,53.808,37
1758,0.0349125946,24.07562162162163,53.808,37
1757,0.0345468649,24.07562162162163,53.808,37
1756,0.0343312703,24.07562162162163,53.808,37
1755,0.0366205405,24.07562162162163,53.808,37
1754,0.0358999189,24.07562162162163,53.808,37
1753,0.0356288919,24.07562162162163,53.808,37
1752,0.0366409189,24.07562162162163,53.808,37
1751,0.0358749730,24.07562162162163,53.808,37
1750,0.0364055676,24.07562162162163,53.808,37
1749,0.0341176579,24.00023684210527,53.808,38
1748,0.0345970263,24.00023684210527,53.808,38
1747,0.0354321842,24.00023684210527,53.808,38
1746,0.0364341053,24.00023684210527,53.808,38
1745,0.0338004211,24.00023684210527,53.808,38
1744,0.0340175263,24.00023684210527,53.808,38
1743,0.0331856842,24.00023684210527,53.808,38
1742,0.0347800263,24.00023684210527,53.808,38
1741,0.0369497895,24.00023684210527,53.808,38
1740,0.0369072632,24.00023684210527,53.808,38
1739,0.0346655526,24.00023684210527,53.808,38
1738,0.0343676579,24.00023684210527,53.808,38
1737,0.0347687895,24.00023684210527,53.808,38
1736,0.0322537105,24.00023684210527,53.808,38
1735,0.0338751842,24.00023684210527,53.808,38
1734,0.0344217368,24.00023684210527,53.808,38
1733,0.0342586579,24.00023684210527,53.808,38
1732,0.0360195789,24.00023684210527,53.808,38
1731,0.0370536842,24.00023684210527,53.808,38
1730,0.0362236579,24.00023684210527,53.808,38
1729,0.0359280000,24.00023684210527,53.808,38
1728,0.0344198158,24.00023684210527,53.808,38
1727,0.0368795526,24.00023684210527,53.808,38
1726,0.0367275000,24.00023684210527,53.808,38
1725,0.0373678947,24.00023684210527,53.808,38
1724,0.0343292895,24.00023684210527,53.808,38
1723,0.0367138947,24.00023684210527,53.808,38
1722,0.0353008947,24.00023684210527,53.808,38
1721,0.0357588684,24.00023684210527,53.808,38
1720,0.0356953684,24.00023684210527,53.808,38
1719,0.0363978158,24.00023684210527,53.808,38
1718,0.0380824474,24.00023684210527,53.808,38
1717,0.0370334474,24.00023684210527,53.808,38
1716,0.0333568947,24.00023684210527,53.808,38
1715,0.0362219474,24.00023684210527,53.808,38
1714,0.0364329737,24.00023684210527,53.808,38
1713,0.0370932368,24.00023684210527,53.808,38
1712,0.0354276842,24.00023684210527,53.808,38
1711,0.0345743158,24.00023684210527,53.808,38
1710,0.0335031316,24.00023684210527,53.808,38
1709,0.0369758947,24.00023684210527,53.808,38
1708,0.0358760263,24.00023684210527,53.808,38
1707,0.0364741842,24.00023684210527,53.808,38
1706,0.0354038947,24.00023684210527,53.808,38
1705,0.0340814737,24.00023684210527,53.808,38
1704,0.0343481053,24.00023684210527,53.808,38
1703,0.0332561842,24.00023684210527,53.808,38
1702,0.0342290526,24.00023684210527,53.808,38
1701,0.0355728684,24.00023684210527,53.808,38
1700,0.0355468421,24.00023684210527,53.808,38
1699,0.0374650789,24.00023684210527,53.808,38
1698,0.0346893421,24.00023684210527,53.808,38
1697,0.0346241579,24.00023684210527,53.808,38
1696,0.0355160789,24.00023684210527,53.808,38
1695,0.0338953158,24.00023684210527,53.808,38
1694,0.0360511316,24.00023684210527,53.808,38
1693,0.0358476053,24.00023684210527,53.808,38
1692,0.0363546053,24.00023684210527,53.808,38
1691,0.0356003947,24.00023684210527,53.808,38
1690,0.0356497105,24.00023684210527,53.808,38
1689,0.0352186316,24.00023684210527,53.808,38
1688,0.0358920000,24.00023684210527,53.808,38
1687,0.0354866053,24.00023684210527,53.808,38
1686,0.0342597632,24.00023684210527,53.808,38
1685,0.0378266842,24.00023684210527,53.808,38
1684,0.0363723947,24.00023684210527,53.808,38
1683,0.0373921842,24.00023684210527,53.808,38
1682,0.0349874474,24.00023684210527,53.808,38
1681,0.0355703684,24.00023684210527,53.808,38
1680,0.0369226579,24.00023684210527,53.808,38
1679,0.0348432105,24.00023684210527,53.808,38
1678,0.0366710263,24.00023684210527,53.808,38
1677,0.0340071842,24.00023684210527,53.808,38
1676,0.0356865000,24.00023684210527,53.808,38
1675,0.0330591053,24.00023684210527,53.808,38
1674,0.0352393158,24.00023684210527,53.808,38
1673,0.0354772632,24.00023684210527,53.808,38
1672,0.0348577632,24.00023684210527,53.808,38
1671,0.0346331053,24.00023684210527,53.808,38
1670,0.0364162105,24.00023684210527,53.808,38
1669,0.0347887895,24.00023684210527,53.808,38
1668,0.0355336842,24.00002631578948,53.808,38
1667,0.0362768158,24.00002631578948,53.808,38
1666,0.0343482105,24.00002631578948,53.808,38
1665,0.0369959474,24.00002631578948,53.808,38
1664,0.0366113158,23.99992105263158,53.808,38
1663,0.0376153947,23.99992105263158,53.808,38
1662,0.0364713421,23.99992105263158,53.808,38
1661,0.0359911579,23.99992105263158,53.808,38
1660,0.0400975000,23.99992105263158,53.808,38
1659,0.0349950263,23.99992105263158,53.808,38
1658,0.0354962895,23.99992105263158,53.808,38
1657,0.0365810789,23.99992105263158,53.808,38
1656,0.0325271842,23.99992105263158,53.808,38
1655,0.0351789474,23.99992105263158,53.808,38
1654,0.0345348421,23.99992105263158,53.808,38
1653,0.0363315263,23.99992105263158,53.808,38
1652,0.0368388947,23.99992105263158,53.808,38
1651,0.0366987105,23.99992105263158,53.808,38
1650,0.0377681842,23.99992105263158,53.808,38
1649,0.0348406842,23.99992105263158,53.808,38
1648,0.0374184474,23.99992105263158,53.808,38
1647,0.0348334211,23.99992105263158,53.808,38
1646,0.0363986842,23.99992105263158,53.808,38
1645,0.0361853684,23.99992105263158,53.808,38
1644,0.0369550789,23.99992105263158,53.808,38
1643,0.0374561053,23.99992105263158,53.808,38
1642,0.0370897105,23.99992105263158,53.808,38
1641,0.0365560263,23.99992105263158,53.808,38
1640,0.0382661842,23.99992105263158,53.808,38
1639,0.0385080526,23.99992105263158,53.808,38
1638,0.0345663947,23.99992105263158,53.808,38
1637,0.0386578684,23.99992105263158,53.808,38
1636,0.0370348947,23.99992105263158,53.808,38
1635,0.0351596053,23.99992105263158,53.808,38
1634,0.0370032632,23.99992105263158,53.808,38
1633,0.0387044737,23.99992105263158,53.808,38
1632,0.0374024474,23.99992105263158,53.808,38
1631,0.0354751316,23.99992105263158,53.808,38
1630,0.0365598947,23.99992105263158,53.808,38
1629,0.0339676842,23.99992105263158,53.808,38
1628,0.0356341316,23.99992105263158,53.808,38
1627,0.0347469737,23.99992105263158,53.808,38
1626,0.0378641842,23.99992105263158,53.808,38
1625,0.0374714474,23.99981578947369,53.808,38
1624,0.0373452105,23.99981578947369,53.808,38
1623,0.0342764474,23.99981578947369,53.808,38
1622,0.0378897632,23.99981578947369,53.808,38
1621,0.0359457632,23.99981578947369,53.808,38
1620,0.0363740000,23.99981578947369,53.808,38
1619,0.0344027105,23.99981578947369,53.808,38
1618,0.0353972105,23.99981578947369,53.808,38
1617,0.0345973421,23.99981578947369,53.808,38
1616,0.0370547632,23.99981578947369,53.808,38
1615,0.0367998684,23.99981578947369,53.808,38
1614,0.0379929211,23.99981578947369,53.808,38
1613,0.0364998421,23.99981578947369,53.808,38
1612,0.0352358158,23.99981578947369,53.808,38
1611,0.0353916579,23.99981578947369,53.808,38
1610,0.0362596842,23.99902631578948,53.808,38
1609,0.0372540000,23.99902631578948,53.808,38
1608,0.0383989474,23.99902631578948,53.808,38
1607,0.0370208684,23.99902631578948,53.808,38
1606,0.0378804737,23.99902631578948,53.808,38
1605,0.0355245000,23.99902631578948,53.808,38
1604,0.0376116842,23.99902631578948,53.808,38
1603,0.0387295526,23.99902631578948,53.808,38
1602,0.0376993684,23.99902631578948,53.808,38
1601,0.0381151842,23.99902631578948,53.808,38
1600,0.0342532632,23.99902631578948,53.808,38
1599,0.0351950000,23.99902631578948,53.808,38
1598,0.0364459474,23.99902631578948,53.808,38
1597,0.0372135263,23.99902631578948,53.808,38
1596,0.0373723947,23.99902631578948,53.808,38
1595,0.0376673947,23.99902631578948,53.808,38
1594,0.0386752368,23.99902631578948,53.808,38
1593,0.0360915000,23.99902631578948,53.808,38
1592,0.0363283158,23.99902631578948,53.808,38
1591,0.0366654211,23.99902631578948,53.808,38
1590,0.0382676316,23.99902631578948,53.808,38
1589,0.0373769737,23.99902631578948,53.808,38
1588,0.0366517895,23.99902631578948,53.808,38
1587,0.0377441842,23.99902631578948,53.808,38
1586,0.0367397895,23.99902631578948,53.808,38
1585,0.0389496053,23.99902631578948,53.808,38
1584,0.0388471842,23.99902631578948,53.808,38
1583,0.0365209211,23.99902631578948,53.808,38
1582,0.0345749474,23.99902631578948,53.808,38
1581,0.0356264737,23.99902631578948,53.808,38
1580,0.0359511316,23.99902631578948,53.808,38
1579,0.0373504737,23.99902631578948,53.808,38
1578,0.0375121579,23.99902631578948,53.808,38
1577,0.0358172895,23.99902631578948,53.808,38
1576,0.0374561053,23.99902631578948,53.808,38
1575,0.0374739737,23.99902631578948,53.808,38
1574,0.0374608421,23.99902631578948,53.808,38
1573,0.0373822632,23.99902631578948,53.808,38
1572,0.0362401316,23.99902631578948,53.808,38
1571,0.0364767895,23.99902631578948,53.808,38
1570,0.0358814474,23.99902631578948,53.808,38
1569,0.0389471316,23.99902631578948,53.808,38
1568,0.0375122105,23.99902631578948,53.808,38
1567,0.0363048421,23.99902631578948,53.808,38
1566,0.0367140000,23.99902631578948,53.808,38
1565,0.0360575526,23.99902631578948,53.808,38
1564,0.0360604474,23.99902631578948,53.808,38
1563,0.0342864211,23.99902631578948,53.808,38
1562,0.0359568421,23.99902631578948,53.808,38
1561,0.0363633947,23.99902631578948,53.808,38
1560,0.0372728947,23.99902631578948,53.808,38
1559,0.0365273158,23.99902631578948,53.808,38
1558,0.0398383158,23.99902631578948,53.808,38
1557,0.0358545789,23.99902631578948,53.808,38
1556,0.0365510000,23.99902631578948,53.808,38
1555,0.0384225263,23.998763157894743,53.808,38
1554,0.0359545526,23.998763157894743,53.808,38
1553,0.0379223158,23.998763157894743,53.808,38
1552,0.0360900000,23.998763157894743,53.808,38
1551,0.0366405263,23.998763157894743,53.808,38
1550,0.0353846842,23.998763157894743,53.808,38
1549,0.0386488421,23.998763157894743,53.808,38
1548,0.0364758421,23.998763157894743,53.808,38
1547,0.0363847368,23.998763157894743,53.808,38
1546,0.0348249474,23.99839473684211,53.808,38
1545,0.0366330526,23.99839473684211,53.808,38
1544,0.0381642895,23.99839473684211,53.808,38
1543,0.0360227632,23.99839473684211,53.808,38
1542,0.0345426842,23.99839473684211,53.808,38
1541,0.0390488158,23.99839473684211,53.808,38
1540,0.0367431053,23.99839473684211,53.808,38
1539,0.0372187105,23.99839473684211,53.808,38
1538,0.0356208421,23.99839473684211,53.808,38
1537,0.0392954474,23.99839473684211,53.808,38
1536,0.0351090789,23.99839473684211,53.808,38
1535,0.0370617632,23.99839473684211,53.808,38
1534,0.0377230526,23.99839473684211,53.808,38
1533,0.0365537105,23.99839473684211,53.808,38
1532,0.0363151316,23.99839473684211,53.808,38
1531,0.0374406842,23.99839473684211,53.808,38
1530,0.0362985000,23.99839473684211,53.808,38
1529,0.0373699737,23.973815789473687,53.808,38
1528,0.0385706842,23.973815789473687,53.808,38
1527,0.0372490263,23.973815789473687,53.808,38
1526,0.0367508947,23.973815789473687,53.808,38
1525,0.0368049211,23.973815789473687,53.808,38
1524,0.0358252105,23.973815789473687,53.808,38
1523,0.0366023947,23.973815789473687,53.808,38
1522,0.0369550526,23.973815789473687,53.808,38
1521,0.0363231053,23.973815789473687,53.808,38
1520,0.0360936579,23.973815789473687,53.808,38
1519,0.0373257632,23.973815789473687,53.808,38
1518,0.0382677368,23.973815789473687,53.808,38
1517,0.0380727368,23.973815789473687,53.808,38
1516,0.0355163421,23.973815789473687,53.808,38
1515,0.0363375263,23.973815789473687,53.808,38
1514,0.0380569211,23.973815789473687,53.808,38
1513,0.0357975263,23.973815789473687,53.808,38
1512,0.0375100256,23.515487179487184,53.808,39
1511,0.0366696410,23.515487179487184,53.808,39
1510,0.0354387436,23.515487179487184,53.808,39
1509,0.0374300769,23.515487179487184,53.808,39
1508,0.0390472564,23.515487179487184,53.808,39
1507,0.0386597436,23.515487179487184,53.808,39
1506,0.0360867436,23.515487179487184,53.808,39
1505,0.0376183846,23.515487179487184,53.808,39
1504,0.0357102821,23.515487179487184,53.808,39
1503,0.0362301538,23.515487179487184,53.808,39
1502,0.0357351282,23.515487179487184,53.808,39
1501,0.0375171026,23.515487179487184,53.808,39
1500,0.0380596410,23.515487179487184,53.808,39
1499,0.0365457436,23.515487179487184,53.808,39
1498,0.0380797692,23.515487179487184,53.808,39
1497,0.0396467000,23.801750000000006,53.808,40
1496,0.0382080500,23.801750000000006,53.808,40
1495,0.0394422250,23.801750000000006,53.808,40
1494,0.0370306250,23.801750000000006,53.808,40
1493,0.0373697000,23.801750000000006,53.808,40
1492,0.0363092500,23.801750000000006,53.808,40
1491,0.0398137000,23.801750000000006,53.808,40
1490,0.0372495750,23.801750000000006,53.808,40
1489,0.0390333000,23.801750000000006,53.808,40
1488,0.0375093500,23.801750000000006,53.808,40
1487,0.0382277250,23.801750000000006,53.808,40
1486,0.0404133250,23.801750000000006,53.808,40
1485,0.0383182250,23.801750000000006,53.808,40
1484,0.0375472250,23.801750000000006,53.808,40
1483,0.0398563500,23.801750000000006,53.808,40
1482,0.0383012250,23.801750000000006,53.808,40
1481,0.0410301750,23.801750000000006,53.808,40
1480,0.0399848750,23.801750000000006,53.808,40
1479,0.0398123750,23.801750000000006,53.808,40
1478,0.0397876500,23.801750000000006,53.808,40
1477,0.0394509250,23.801750000000006,53.808,40
1476,0.0387052500,23.801750000000006,53.808,40
1475,0.0369129250,23.801750000000006,53.808,40
1474,0.0378645250,23.801750000000006,53.808,40
1473,0.0396824250,23.801750000000006,53.808,40
1472,0.0399271250,23.801750000000006,53.808,40
1471,0.0389444000,23.801750000000006,53.808,40
1470,0.0407994634,23.571414634146343,53.808,41
1469,0.0397612927,23.571414634146343,53.808,41
1468,0.0384926098,23.571414634146343,53.808,41
1467,0.0394852195,23.571414634146343,53.808,41
1466,0.0418473171,23.571414634146343,53.808,41
1465,0.0383330000,23.571414634146343,53.808,41
1464,0.0411695122,23.571414634146343,53.808,41
1463,0.0394529756,23.571414634146343,53.808,41
1462,0.0399626585,23.571414634146343,53.808,41
1461,0.0435413659,23.571414634146343,53.808,41
1460,0.0411577561,23.571414634146343,53.808,41
1459,0.0412132439,23.571414634146343,53.808,41
1458,0.0407971951,23.571414634146343,53.808,41
1457,0.0417102683,23.571414634146343,53.808,41
1456,0.0410468780,23.571414634146343,53.808,41
1455,0.0396934878,23.571414634146343,53.808,41
1454,0.0417606341,23.571414634146343,53.808,41
1453,0.0419832927,23.571414634146343,53.808,41
1452,0.0404636585,23.571414634146343,53.808,41
1451,0.0395341951,23.571414634146343,53.808,41
1450,0.0390110976,23.571414634146343,53.808,41
1449,0.0417389268,23.571414634146343,53.808,41
1448,0.0414163415,23.571414634146343,53.808,41
1447,0.0412805854,23.571414634146343,53.808,41
1446,0.0406271707,23.571414634146343,53.808,41
1445,0.0408055122,23.571414634146343,53.808,41
1444,0.0420089512,23.571414634146343,53.808,41
1443,0.0422809756,23.571414634146343,53.808,41
1442,0.0410092439,23.571414634146343,53.808,41
1441,0.0432825854,23.571414634146343,53.808,41
1440,0.0422288049,23.571414634146343,53.808,41
1439,0.0421324146,23.571414634146343,53.808,41
1438,0.0411555610,23.571414634146343,53.808,41
1437,0.0407784146,23.571414634146343,53.808,41
1436,0.0421430976,23.571414634146343,53.808,41
1435,0.0410339268,23.571414634146343,53.808,41
1434,0.0433379756,23.571414634146343,53.808,41
1433,0.0402663171,23.571414634146343,53.808,41
1432,0.0398337317,23.571414634146343,53.808,41
1431,0.0429605122,23.571414634146343,53.808,41
1430,0.0408564146,23.571414634146343,53.808,41
1429,0.0405087073,23.571414634146343,53.808,41
1428,0.0409117317,23.571414634146343,53.808,41
1427,0.0406147805,23.571414634146343,53.808,41
1426,0.0400958537,23.571414634146343,53.808,41
1425,0.0399466098,23.571414634146343,53.808,41
1424,0.0418498293,23.571414634146343,53.808,41
1423,0.0423356829,23.571414634146343,53.808,41
1422,0.0406477561,23.571414634146343,53.808,41
