generation,avg(diversity),avg(p.max_fitness),max(p.max_fitness),COUNT(*)
4707,0.7324145185,11.559925925925926,31.633,27
4706,0.7327905185,11.559925925925926,31.633,27
4705,0.7336601481,11.559925925925926,31.633,27
4704,0.7338367037,11.559925925925926,31.633,27
4703,0.7335780741,11.559925925925926,31.633,27
4702,0.7344120741,11.559925925925926,31.633,27
4701,0.7317517407,11.559925925925926,31.633,27
4700,0.7330782963,11.559925925925926,31.633,27
4699,0.7330015556,11.559925925925926,31.633,27
4698,0.7344189259,11.559925925925926,31.633,27
4697,0.7316801852,11.559925925925926,31.633,27
4696,0.7329298889,11.559925925925926,31.633,27
4695,0.7336503333,11.559925925925926,31.633,27
4694,0.7346696667,11.559925925925926,31.633,27
4693,0.7340528148,11.559925925925926,31.633,27
4692,0.7329494815,11.559925925925926,31.633,27
4691,0.7344725926,11.559925925925926,31.633,27
4690,0.7321795926,11.559925925925926,31.633,27
4689,0.7335009630,11.559925925925926,31.633,27
4688,0.7330602222,11.559925925925926,31.633,27
4687,0.7322069259,11.559925925925926,31.633,27
4686,0.7347334815,11.559925925925926,31.633,27
4685,0.7326554074,11.559925925925926,31.633,27
4684,0.7326615185,11.559925925925926,31.633,27
4683,0.7350379630,11.559925925925926,31.633,27
4682,0.7345235556,11.559925925925926,31.633,27
4681,0.7336983704,11.559925925925926,31.633,27
4680,0.7334364074,11.559925925925926,31.633,27
4679,0.7357531852,11.559925925925926,31.633,27
4678,0.7345868148,11.559925925925926,31.633,27
4677,0.7345621111,11.559925925925926,31.633,27
4676,0.7322071111,11.559925925925926,31.633,27
4675,0.7333877037,11.559925925925926,31.633,27
4674,0.7331726296,11.559925925925926,31.633,27
4673,0.7329850370,11.559925925925926,31.633,27
4672,0.7326242963,11.559925925925926,31.633,27
4671,0.7337553333,11.559925925925926,31.633,27
4670,0.7329804815,11.559925925925926,31.633,27
4669,0.7315049259,11.559925925925926,31.633,27
4668,0.7332379259,11.559925925925926,31.633,27
4667,0.7325954815,11.559925925925926,31.633,27
4666,0.7328983704,11.559925925925926,31.633,27
4665,0.7340102222,11.559925925925926,31.633,27
4664,0.7322898148,11.559925925925926,31.633,27
4663,0.7297215556,11.559925925925926,31.633,27
4662,0.7330538148,11.559925925925926,31.633,27
4661,0.7318828148,11.559925925925926,31.633,27
4660,0.7314253333,11.559925925925926,31.633,27
4659,0.7324412963,11.559925925925926,31.633,27
4658,0.7343092593,11.559925925925926,31.633,27
4657,0.7333677037,11.559925925925926,31.633,27
4656,0.7327527037,11.559925925925926,31.633,27
4655,0.7307466667,11.559925925925926,31.633,27
4654,0.7341720741,11.559925925925926,31.633,27
4653,0.7328424444,11.559925925925926,31.633,27
4652,0.7356491111,11.559925925925926,31.633,27
4651,0.7335244074,11.559925925925926,31.633,27
4650,0.7345534074,11.559925925925926,31.633,27
